TIGR01958	PE_Scaf8449_0.8
TIGR03547	PE_Scaf7685_20.4
TIGR00010	PE_Scaf4194_14.7
TIGR00010	PE_Scaf4194_14.7
TIGR02427	PE_Scaf9763_3.5
TIGR02427	PE_Scaf9763_3.5
TIGR00225	PE_Scaf9553_1.2
TIGR00805	PE_Scaf4430_3.6
TIGR01632	PE_Scaf2489_0.14
TIGR00957	PE_Scaf12047_6.5
TIGR00957	PE_Scaf12047_6.5
TIGR02169	PE_Scaf2973_17.12
TIGR00408	PE_Scaf7602_0.3
TIGR01628	PE_Scaf10212_2.20
TIGR01661	PE_Scaf10212_2.20
TIGR01389	PE_Scaf2926_4.7
TIGR02410	PE_Scaf7555_0.0
TIGR00592	PE_Scaf1666_2.8
TIGR00870	PE_Scaf10160_0.1
TIGR00870	PE_Scaf10160_0.1
TIGR03903	PE_Scaf3329_0.7
TIGR01297	PE_Scaf2783_8.1
TIGR00834	PE_Scaf7283_13.9
TIGR00805	PE_Scaf5583_1.12
TIGR03903	PE_Scaf10324_4.2
TIGR02335	PE_Scaf3477_7.5
TIGR03921	PE_Scaf7619_3.4
TIGR03921	PE_Scaf7619_3.4
TIGR00239	PE_Scaf6846_1.5
TIGR00804	PE_Scaf10618_2.2
TIGR00604	PE_Scaf11912_3.7
TIGR01967	PE_Scaf364_1.3
TIGR01967	PE_Scaf364_1.3
TIGR00231	PE_Scaf11515_2.8
TIGR00870	PE_Scaf7255_0.5
TIGR01685	PE_Scaf8483_4.13
TIGR02464	PE_Scaf8531_3.2
TIGR00599	PE_Scaf6862_0.3
TIGR00599	PE_Scaf6862_0.3
TIGR02371	PE_Scaf1649_4.7
TIGR02338	PE_Scaf647_0.2
TIGR02397	PE_Scaf8881_6.9
TIGR02397	PE_Scaf8881_6.9
TIGR00406	PE_Scaf3331_16.5
TIGR00406	PE_Scaf3331_16.5
TIGR00406	PE_Scaf3331_16.5
TIGR02969	PE_Scaf11629_0.0
TIGR00792	PE_Scaf3078_1.4
TIGR00558	PE_Scaf11213_3.4
TIGR03903	PE_Scaf7902_19.1
TIGR02168	PE_Scaf2096_8.3
TIGR02168	PE_Scaf2096_8.3
TIGR02168	PE_Scaf2096_8.3
TIGR02168	PE_Scaf2096_8.3
TIGR02168	PE_Scaf2096_8.3
TIGR02168	PE_Scaf2096_8.3
TIGR02168	PE_Scaf2096_8.3
TIGR01746	PE_Scaf4910_0.1
TIGR01891	PE_Scaf1595_1.7
TIGR00860	PE_Scaf8541_5.0
TIGR00860	PE_Scaf8541_5.0
TIGR04316	PE_Scaf1526_0.5
TIGR00805	PE_Scaf9961_1.5
TIGR00805	PE_Scaf9961_1.5
TIGR01130	PE_Scaf9740_3.7
TIGR00892	PE_Scaf8217_4.19
TIGR00892	PE_Scaf8217_4.19
TIGR00892	PE_Scaf8217_4.19
TIGR00894	PE_Scaf8217_4.19
TIGR00847	PE_Scaf6246_1.3
TIGR00847	PE_Scaf6246_1.3
TIGR00847	PE_Scaf6246_1.3
TIGR00847	PE_Scaf6246_1.3
TIGR00847	PE_Scaf6246_1.3
TIGR00847	PE_Scaf6246_1.3
TIGR00847	PE_Scaf6246_1.3
TIGR00847	PE_Scaf6246_1.3
TIGR00847	PE_Scaf6246_1.3
TIGR00847	PE_Scaf6246_1.3
TIGR00847	PE_Scaf6246_1.3
TIGR00847	PE_Scaf6246_1.3
TIGR00847	PE_Scaf6246_1.3
TIGR00847	PE_Scaf6246_1.3
TIGR00847	PE_Scaf6246_1.3
TIGR00847	PE_Scaf6246_1.3
TIGR00847	PE_Scaf6246_1.3
TIGR00847	PE_Scaf6246_1.3
TIGR00847	PE_Scaf6246_1.3
TIGR00847	PE_Scaf6246_1.3
TIGR00847	PE_Scaf6246_1.3
TIGR00847	PE_Scaf6246_1.3
TIGR00847	PE_Scaf6246_1.3
TIGR02345	PE_Scaf12256_2.7
TIGR02345	PE_Scaf12256_2.7
TIGR02346	PE_Scaf12256_2.7
TIGR02341	PE_Scaf9434_0.4
TIGR04001	PE_Scaf2196_3.5
TIGR03547	PE_Scaf326_0.4
TIGR03547	PE_Scaf326_0.4
TIGR03547	PE_Scaf326_0.4
TIGR03547	PE_Scaf326_0.4
TIGR02917	PE_Scaf9763_4.2
TIGR02917	PE_Scaf9763_4.2
TIGR01068	PE_Scaf1546_2.14
TIGR00870	PE_Scaf12427_30.28
TIGR00870	PE_Scaf12427_30.28
TIGR00870	PE_Scaf12427_30.28
TIGR00870	PE_Scaf12427_30.28
TIGR00870	PE_Scaf12427_30.28
TIGR02349	PE_Scaf6225_2.5
TIGR02917	PE_Scaf6225_2.5
TIGR02917	PE_Scaf6225_2.5
TIGR00859	PE_Scaf11874_0.4
TIGR00859	PE_Scaf11874_0.4
TIGR00917	PE_Scaf9683_2.5
TIGR00917	PE_Scaf9683_2.5
TIGR00917	PE_Scaf9683_2.5
TIGR00239	PE_Scaf3147_0.4
TIGR00957	PE_Scaf12208_10.2
TIGR02552	PE_Scaf6494_7.4
TIGR02552	PE_Scaf6494_7.4
TIGR02552	PE_Scaf6494_7.4
TIGR02552	PE_Scaf6494_7.4
TIGR00336	PE_Scaf8047_4.5
TIGR03799	PE_Scaf10212_2.11
TIGR00864	PE_Scaf9853_5.9
TIGR00864	PE_Scaf9853_5.9
TIGR00864	PE_Scaf9853_5.9
TIGR00864	PE_Scaf9853_5.9
TIGR00864	PE_Scaf9853_5.9
TIGR01983	PE_Scaf561_1.8
TIGR00859	PE_Scaf9775_0.3
TIGR00055	PE_Scaf6608_1.3
TIGR02969	PE_Scaf10579_3.7
TIGR00322	PE_Scaf7555_1.12
TIGR02168	PE_Scaf6987_0.4
TIGR00475	PE_Scaf3455_3.2
TIGR00475	PE_Scaf3455_3.2
TIGR00231	PE_Scaf3455_3.2
TIGR00177	PE_Scaf2783_9.4
TIGR00177	PE_Scaf2783_9.4
TIGR00434	PE_Scaf2783_9.4
TIGR02055	PE_Scaf2783_9.4
TIGR02057	PE_Scaf2783_9.4
TIGR00424	PE_Scaf2783_9.4
TIGR02667	PE_Scaf2783_9.4
TIGR00231	PE_Scaf2995_1.34
TIGR00970	PE_Scaf12198_2.1
TIGR00970	PE_Scaf12198_2.1
TIGR00970	PE_Scaf12198_2.1
TIGR00970	PE_Scaf12198_2.1
TIGR00970	PE_Scaf12198_2.1
TIGR03057	PE_Scaf12378_6.3
TIGR03057	PE_Scaf12378_6.3
TIGR03057	PE_Scaf12378_6.3
TIGR03057	PE_Scaf12378_6.3
TIGR02169	PE_Scaf4678_3.9
TIGR00270	PE_Scaf10514_3.4
TIGR02605	PE_Scaf10618_3.1
TIGR02605	PE_Scaf10618_3.1
TIGR02605	PE_Scaf10618_3.1
TIGR02605	PE_Scaf10618_3.1
TIGR02605	PE_Scaf10618_3.1
TIGR02605	PE_Scaf10618_3.1
TIGR02605	PE_Scaf10618_3.1
TIGR02605	PE_Scaf10618_3.1
TIGR00622	PE_Scaf10618_3.1
TIGR00622	PE_Scaf10618_3.1
TIGR00622	PE_Scaf10618_3.1
TIGR00622	PE_Scaf10618_3.1
TIGR00604	PE_Scaf11912_3.10
TIGR01292	PE_Scaf7542_1.5
TIGR04018	PE_Scaf7542_1.5
TIGR02053	PE_Scaf7542_1.5
TIGR04018	PE_Scaf11515_4.9
TIGR04018	PE_Scaf11515_4.9
TIGR04239	PE_Scaf7255_1.5
TIGR03903	PE_Scaf12329_0.2
TIGR00418	PE_Scaf8179_5.14
TIGR01127	PE_Scaf11726_1.2
TIGR00456	PE_Scaf11613_1.8
TIGR01934	PE_Scaf3331_17.7
TIGR01934	PE_Scaf3331_17.7
TIGR02969	PE_Scaf11629_2.8
TIGR00500	PE_Scaf6020_5.12
TIGR00152	PE_Scaf10541_5.4
TIGR00027	PE_Scaf2096_9.7
TIGR01967	PE_Scaf8978_0.0
TIGR01967	PE_Scaf8978_0.0
TIGR01967	PE_Scaf8978_0.0
TIGR01967	PE_Scaf8978_0.0
TIGR00870	PE_Scaf2901_8.1
TIGR00870	PE_Scaf2901_8.1
TIGR00870	PE_Scaf2901_8.1
TIGR00870	PE_Scaf2901_8.1
TIGR01299	PE_Scaf3472_8.7
TIGR01299	PE_Scaf3472_8.7
TIGR03903	PE_Scaf8541_6.4
TIGR03547	PE_Scaf4692_3.8
TIGR03547	PE_Scaf4692_3.8
TIGR03547	PE_Scaf4692_3.8
TIGR03547	PE_Scaf4692_3.8
TIGR03547	PE_Scaf4692_3.8
TIGR02441	PE_Scaf12256_2.8
TIGR03903	PE_Scaf12522_4.8
TIGR00601	PE_Scaf326_1.6
TIGR00601	PE_Scaf326_1.6
TIGR00601	PE_Scaf326_1.6
TIGR00601	PE_Scaf326_1.6
TIGR01628	PE_Scaf11461_2.4
TIGR00231	PE_Scaf3416_0.5
TIGR00231	PE_Scaf3416_0.5
TIGR00859	PE_Scaf3642_2.0
TIGR01369	PE_Scaf11488_3.2
TIGR01368	PE_Scaf11488_3.2
TIGR03173	PE_Scaf7333_3.1
TIGR03173	PE_Scaf7333_3.1
TIGR00575	PE_Scaf1740_1.4
TIGR00575	PE_Scaf1740_1.4
TIGR00602	PE_Scaf1740_1.4
TIGR04056	PE_Scaf9617_6.7
TIGR04056	PE_Scaf9617_6.7
TIGR02946	PE_Scaf4060_1.8
TIGR02946	PE_Scaf4060_1.8
TIGR01657	PE_Scaf12357_7.7
TIGR02969	PE_Scaf9683_4.5
TIGR00957	PE_Scaf12208_11.2
TIGR01759	PE_Scaf10212_2.12
TIGR03516	PE_Scaf2739_2.6
TIGR03516	PE_Scaf2739_2.6
TIGR03516	PE_Scaf2739_2.6
TIGR00990	PE_Scaf2739_2.6
TIGR02917	PE_Scaf11543_0.2
TIGR02917	PE_Scaf11543_0.2
TIGR00491	PE_Scaf8587_3.2
TIGR00892	PE_Scaf11982_1.5
TIGR00892	PE_Scaf11982_1.5
TIGR02279	PE_Scaf10509_3.7
TIGR03965	PE_Scaf8479_7.15
TIGR03965	PE_Scaf8479_7.15
TIGR00125	PE_Scaf1666_2.9
TIGR00879	PE_Scaf9185_1.2
TIGR02350	PE_Scaf1206_4.5
TIGR02350	PE_Scaf1206_4.5
TIGR02350	PE_Scaf1206_4.5
TIGR03182	PE_Scaf2995_1.19
TIGR01932	PE_Scaf9104_6.1
TIGR01932	PE_Scaf9104_6.1
TIGR00864	PE_Scaf9380_0.2
TIGR00864	PE_Scaf9380_0.2
TIGR00864	PE_Scaf9380_0.2
TIGR00606	PE_Scaf4626_0.2
TIGR00737	PE_Scaf11518_0.2
TIGR00080	PE_Scaf6846_2.12
TIGR02169	PE_Scaf4678_3.8
TIGR00601	PE_Scaf10514_3.3
TIGR00601	PE_Scaf10514_3.3
TIGR00601	PE_Scaf10514_3.3
TIGR00601	PE_Scaf10514_3.3
TIGR00601	PE_Scaf10514_3.3
TIGR00601	PE_Scaf10514_3.3
TIGR00601	PE_Scaf10514_3.3
TIGR02605	PE_Scaf10618_4.0
TIGR02605	PE_Scaf10618_4.0
TIGR02605	PE_Scaf10618_4.0
TIGR02605	PE_Scaf10618_4.0
TIGR02605	PE_Scaf10618_4.0
TIGR02605	PE_Scaf10618_4.0
TIGR02605	PE_Scaf10618_4.0
TIGR02605	PE_Scaf10618_4.0
TIGR02605	PE_Scaf10618_4.0
TIGR00622	PE_Scaf10618_4.0
TIGR00622	PE_Scaf10618_4.0
TIGR00622	PE_Scaf10618_4.0
TIGR00622	PE_Scaf10618_4.0
TIGR00622	PE_Scaf10618_4.0
TIGR00622	PE_Scaf10618_4.0
TIGR00622	PE_Scaf10618_4.0
TIGR01015	PE_Scaf3475_5.3
TIGR01317	PE_Scaf7542_2.4
TIGR00469	PE_Scaf11515_4.5
TIGR00469	PE_Scaf11515_4.5
TIGR00567	PE_Scaf7255_2.15
TIGR04416	PE_Scaf10260_0.4
TIGR04416	PE_Scaf10260_0.4
TIGR00860	PE_Scaf1619_0.2
TIGR00860	PE_Scaf1619_0.2
TIGR00578	PE_Scaf1224_1.5
TIGR00578	PE_Scaf1224_1.5
TIGR02251	PE_Scaf10619_0.9
TIGR01544	PE_Scaf4360_13.5
TIGR01966	PE_Scaf11118_1.7
TIGR03866	PE_Scaf7687_2.2
TIGR03866	PE_Scaf7687_2.2
TIGR03903	PE_Scaf2310_18.3
TIGR02969	PE_Scaf11629_2.7
TIGR01297	PE_Scaf12500_23.12
TIGR01297	PE_Scaf12500_23.12
TIGR00898	PE_Scaf6020_5.13
TIGR03033	PE_Scaf11796_0.3
TIGR02349	PE_Scaf11059_0.6
TIGR00417	PE_Scaf10980_2.3
TIGR00928	PE_Scaf11091_2.3
TIGR01832	PE_Scaf5386_0.12
TIGR01628	PE_Scaf10367_4.4
TIGR00131	PE_Scaf1121_5.5
TIGR00870	PE_Scaf2999_0.4
TIGR00870	PE_Scaf2999_0.4
TIGR03903	PE_Scaf3471_5.18
TIGR03724	PE_Scaf3471_5.18
TIGR00599	PE_Scaf9537_8.9
TIGR00231	PE_Scaf3607_0.4
TIGR00523	PE_Scaf5390_9.8
TIGR00859	PE_Scaf10943_1.1
TIGR00859	PE_Scaf10943_1.1
TIGR00293	PE_Scaf4035_6.11
TIGR00882	PE_Scaf907_1.10
TIGR00882	PE_Scaf907_1.10
TIGR00798	PE_Scaf2225_0.0
TIGR01405	PE_Scaf2629_4.21
TIGR01405	PE_Scaf2629_4.21
TIGR00958	PE_Scaf7270_6.13
TIGR00958	PE_Scaf7270_6.13
TIGR03375	PE_Scaf7270_6.13
TIGR00954	PE_Scaf7270_6.13
TIGR03965	PE_Scaf9490_3.4
TIGR03570	PE_Scaf971_0.8
TIGR03570	PE_Scaf971_0.8
TIGR01852	PE_Scaf971_0.8
TIGR01389	PE_Scaf2024_1.14
TIGR01389	PE_Scaf2024_1.14
TIGR00614	PE_Scaf2024_1.14
TIGR01054	PE_Scaf2024_1.14
TIGR00231	PE_Scaf7172_1.5
TIGR00958	PE_Scaf10678_1.1
TIGR00958	PE_Scaf10678_1.1
TIGR00958	PE_Scaf10678_1.1
TIGR00958	PE_Scaf10678_1.1
TIGR01354	PE_Scaf8951_0.3
TIGR03903	PE_Scaf11603_16.5
TIGR03695	PE_Scaf6287_1.3
TIGR03695	PE_Scaf6287_1.3
TIGR01607	PE_Scaf6287_1.3
TIGR00599	PE_Scaf960_6.4
TIGR00599	PE_Scaf960_6.4
TIGR03903	PE_Scaf11359_3.3
TIGR01923	PE_Scaf12577_10.6
TIGR01923	PE_Scaf12577_10.6
TIGR03625	PE_Scaf12403_0.8
TIGR00308	PE_Scaf2631_0.8
TIGR02335	PE_Scaf3741_2.4
TIGR02335	PE_Scaf3741_2.4
TIGR03303	PE_Scaf10076_17.7
TIGR02037	PE_Scaf9097_1.3
TIGR00798	PE_Scaf9560_0.7
TIGR03903	PE_Scaf3284_12.6
TIGR00957	PE_Scaf9736_3.8
TIGR00231	PE_Scaf7096_3.33
TIGR00926	PE_Scaf3726_4.12
TIGR00926	PE_Scaf3726_4.12
TIGR01251	PE_Scaf10839_4.5
TIGR03903	PE_Scaf9976_3.11
TIGR04362	PE_Scaf12444_0.8
TIGR04362	PE_Scaf12444_0.8
TIGR00599	PE_Scaf4102_1.4
TIGR02442	PE_Scaf7282_8.3
TIGR02442	PE_Scaf7282_8.3
TIGR02442	PE_Scaf7282_8.3
TIGR01853	PE_Scaf5849_0.1
TIGR01853	PE_Scaf5849_0.1
TIGR03206	PE_Scaf6915_0.2
TIGR00833	PE_Scaf11136_5.14
TIGR00833	PE_Scaf11136_5.14
TIGR01810	PE_Scaf5708_0.9
TIGR01810	PE_Scaf5708_0.9
TIGR03971	PE_Scaf3936_3.11
TIGR00893	PE_Scaf11994_16.7
TIGR03903	PE_Scaf6692_1.5
TIGR02969	PE_Scaf987_0.7
TIGR02168	PE_Scaf3296_1.2
TIGR01107	PE_Scaf10866_7.3
TIGR00678	PE_Scaf3727_4.9
TIGR02412	PE_Scaf1481_1.1
TIGR02414	PE_Scaf1481_1.1
TIGR02168	PE_Scaf3937_28.6
TIGR02168	PE_Scaf3937_28.6
TIGR03346	PE_Scaf11087_12.2
TIGR03345	PE_Scaf11087_12.2
TIGR01241	PE_Scaf10029_1.11
TIGR01803	PE_Scaf6768_3.2
TIGR01803	PE_Scaf6768_3.2
TIGR01803	PE_Scaf6768_3.2
TIGR01803	PE_Scaf6768_3.2
TIGR01803	PE_Scaf6768_3.2
TIGR00485	PE_Scaf2216_7.0
TIGR01934	PE_Scaf3661_1.6
TIGR01934	PE_Scaf3661_1.6
TIGR01891	PE_Scaf1595_3.7
TIGR01910	PE_Scaf1595_3.7
TIGR00231	PE_Scaf9690_8.8
TIGR01832	PE_Scaf1682_0.6
TIGR02872	PE_Scaf8482_0.13
TIGR02872	PE_Scaf8482_0.13
TIGR00321	PE_Scaf11918_0.6
TIGR00870	PE_Scaf311_6.5
TIGR00870	PE_Scaf311_6.5
TIGR00231	PE_Scaf3416_1.5
TIGR01622	PE_Scaf5377_0.4
TIGR01622	PE_Scaf5377_0.4
TIGR01622	PE_Scaf5377_0.4
TIGR01642	PE_Scaf5377_0.4
TIGR02037	PE_Scaf9553_4.5
TIGR01071	PE_Scaf3413_15.4
TIGR02437	PE_Scaf2919_1.5
TIGR02168	PE_Scaf5681_1.9
TIGR01657	PE_Scaf12357_7.11
TIGR01657	PE_Scaf12357_7.11
TIGR01657	PE_Scaf12357_7.11
TIGR00859	PE_Scaf6230_0.5
TIGR00376	PE_Scaf6494_10.5
TIGR00376	PE_Scaf6494_10.5
TIGR02397	PE_Scaf131_0.1
TIGR02397	PE_Scaf131_0.1
TIGR02749	PE_Scaf8521_1.3
TIGR00917	PE_Scaf3109_3.1
TIGR00917	PE_Scaf3109_3.1
TIGR00459	PE_Scaf8212_1.4
TIGR03903	PE_Scaf6601_4.1
TIGR01389	PE_Scaf2287_0.8
TIGR01389	PE_Scaf2287_0.8
TIGR00930	PE_Scaf9432_1.3
TIGR00958	PE_Scaf11982_2.2
TIGR00958	PE_Scaf11982_2.2
TIGR04265	PE_Scaf10509_3.8
TIGR04265	PE_Scaf10509_3.8
TIGR04265	PE_Scaf10509_3.8
TIGR00864	PE_Scaf4400_1.12
TIGR02403	PE_Scaf11238_0.2
TIGR02403	PE_Scaf11238_0.2
TIGR02403	PE_Scaf11238_0.2
TIGR00958	PE_Scaf6608_2.3
TIGR00958	PE_Scaf6608_2.3
TIGR00879	PE_Scaf9185_2.5
TIGR00279	PE_Scaf3455_4.9
TIGR03965	PE_Scaf1669_1.3
TIGR03965	PE_Scaf1669_1.3
TIGR03072	PE_Scaf2753_0.6
TIGR00870	PE_Scaf3475_7.2
TIGR01292	PE_Scaf7542_4.9
TIGR01292	PE_Scaf7542_4.9
TIGR04018	PE_Scaf7542_4.9
TIGR04018	PE_Scaf7542_4.9
TIGR01733	PE_Scaf8642_10.5
TIGR01923	PE_Scaf8642_10.5
TIGR02021	PE_Scaf6979_4.27
TIGR02021	PE_Scaf6979_4.27
TIGR04239	PE_Scaf7255_2.5
TIGR04239	PE_Scaf7255_2.5
TIGR01974	PE_Scaf9739_0.0
TIGR00387	PE_Scaf1224_2.7
TIGR00387	PE_Scaf1224_2.7
TIGR00870	PE_Scaf10232_2.4
TIGR00870	PE_Scaf10232_2.4
TIGR03534	PE_Scaf7687_3.8
TIGR00836	PE_Scaf9685_8.4
TIGR02969	PE_Scaf11629_2.6
TIGR02969	PE_Scaf11629_2.6
TIGR02969	PE_Scaf11629_2.6
TIGR00231	PE_Scaf10541_5.16
TIGR03033	PE_Scaf2054_0.3
TIGR03033	PE_Scaf2054_0.3
TIGR00490	PE_Scaf2096_9.8
TIGR00490	PE_Scaf2096_9.8
TIGR00587	PE_Scaf2901_10.7
TIGR00870	PE_Scaf511_0.2
TIGR00870	PE_Scaf511_0.2
TIGR01270	PE_Scaf1595_4.4
TIGR02917	PE_Scaf9690_8.4
TIGR02917	PE_Scaf9690_8.4
TIGR01489	PE_Scaf7806_1.17
TIGR01628	PE_Scaf1625_4.7
TIGR01622	PE_Scaf1625_4.7
TIGR01622	PE_Scaf1625_4.7
TIGR00066	PE_Scaf10884_0.2
TIGR03903	PE_Scaf1920_6.1
TIGR01934	PE_Scaf6044_0.5
TIGR01934	PE_Scaf6044_0.5
TIGR00892	PE_Scaf7865_0.6
TIGR00307	PE_Scaf3416_2.3
TIGR00307	PE_Scaf3416_2.3
TIGR00307	PE_Scaf3416_2.3
TIGR00845	PE_Scaf10345_1.7
TIGR00892	PE_Scaf4060_2.4
TIGR00892	PE_Scaf4060_2.4
TIGR00186	PE_Scaf5681_1.17
TIGR00186	PE_Scaf5681_1.17
TIGR02169	PE_Scaf5672_0.6
TIGR02339	PE_Scaf9162_3.10
TIGR02340	PE_Scaf9162_3.10
TIGR02340	PE_Scaf9162_3.10
TIGR00860	PE_Scaf9059_2.1
TIGR00376	PE_Scaf6494_11.3
TIGR00376	PE_Scaf6494_11.3
TIGR00376	PE_Scaf6494_11.3
TIGR00976	PE_Scaf12536_1.13
TIGR00231	PE_Scaf12423_4.6
TIGR02571	PE_Scaf5131_0.4
TIGR02605	PE_Scaf3320_0.3
TIGR02605	PE_Scaf3320_0.3
TIGR02605	PE_Scaf3320_0.3
TIGR02605	PE_Scaf3320_0.3
TIGR02605	PE_Scaf3320_0.3
TIGR02605	PE_Scaf3320_0.3
TIGR02605	PE_Scaf3320_0.3
TIGR02605	PE_Scaf3320_0.3
TIGR02605	PE_Scaf3320_0.3
TIGR00870	PE_Scaf9331_1.13
TIGR00870	PE_Scaf9331_1.13
TIGR00870	PE_Scaf9331_1.13
TIGR03672	PE_Scaf390_0.14
TIGR01967	PE_Scaf934_0.1
TIGR01967	PE_Scaf934_0.1
TIGR00864	PE_Scaf4400_1.13
TIGR00414	PE_Scaf10780_1.6
TIGR00958	PE_Scaf6608_2.2
TIGR02247	PE_Scaf7555_1.13
TIGR03207	PE_Scaf7555_1.13
TIGR01993	PE_Scaf7555_1.13
TIGR02721	PE_Scaf7555_1.13
TIGR03903	PE_Scaf2634_1.2
TIGR00917	PE_Scaf713_0.0
TIGR00917	PE_Scaf713_0.0
TIGR00917	PE_Scaf713_0.0
TIGR00530	PE_Scaf8668_3.1
TIGR02160	PE_Scaf8480_0.3
TIGR03230	PE_Scaf4754_0.8
TIGR01810	PE_Scaf2192_21.4
TIGR01810	PE_Scaf2192_21.4
TIGR00475	PE_Scaf2590_0.8
TIGR00475	PE_Scaf2590_0.8
TIGR00231	PE_Scaf2590_0.8
TIGR00870	PE_Scaf3475_8.2
TIGR00231	PE_Scaf12280_0.2
TIGR01377	PE_Scaf3161_1.7
TIGR02228	PE_Scaf1619_2.3
TIGR00355	PE_Scaf10232_3.2
TIGR00355	PE_Scaf10232_3.2
TIGR01575	PE_Scaf11726_4.10
TIGR00231	PE_Scaf2448_4.0
TIGR00376	PE_Scaf1515_14.4
TIGR00376	PE_Scaf1515_14.4
TIGR01147	PE_Scaf2310_19.14
TIGR01934	PE_Scaf3331_19.5
TIGR01934	PE_Scaf3331_19.5
TIGR00892	PE_Scaf3944_6.11
TIGR00892	PE_Scaf3944_6.11
TIGR00886	PE_Scaf3944_6.11
TIGR01243	PE_Scaf11953_2.11
TIGR01241	PE_Scaf11953_2.11
TIGR03922	PE_Scaf11953_2.11
TIGR00894	PE_Scaf2733_1.10
TIGR01628	PE_Scaf9834_2.8
TIGR01628	PE_Scaf9834_2.8
TIGR01622	PE_Scaf9834_2.8
TIGR02552	PE_Scaf9834_2.8
TIGR01891	PE_Scaf1595_4.7
TIGR01891	PE_Scaf1595_4.7
TIGR00152	PE_Scaf7716_0.7
TIGR01327	PE_Scaf7806_1.8
TIGR02168	PE_Scaf3472_9.5
TIGR02168	PE_Scaf3472_9.5
TIGR02917	PE_Scaf8541_7.7
TIGR02917	PE_Scaf8541_7.7
TIGR04121	PE_Scaf11736_3.3
TIGR00580	PE_Scaf11736_3.3
TIGR02168	PE_Scaf2010_0.2
TIGR04458	PE_Scaf3703_9.4
TIGR02097	PE_Scaf6813_6.5
TIGR00569	PE_Scaf9700_1.8
TIGR00293	PE_Scaf3460_4.4
TIGR03937	PE_Scaf8922_2.6
TIGR04182	PE_Scaf8922_2.6
TIGR04182	PE_Scaf8922_2.6
TIGR03897	PE_Scaf7871_2.14
TIGR03897	PE_Scaf7871_2.14
TIGR03897	PE_Scaf7871_2.14
TIGR03897	PE_Scaf7871_2.14
TIGR01515	PE_Scaf202_0.1
TIGR00892	PE_Scaf7865_0.4
TIGR00892	PE_Scaf7865_0.4
TIGR01265	PE_Scaf12464_2.3
TIGR00820	PE_Scaf5579_2.10
TIGR01171	PE_Scaf4843_5.12
TIGR04416	PE_Scaf1866_2.6
TIGR00290	PE_Scaf10345_1.6
TIGR03679	PE_Scaf10345_1.6
TIGR00004	PE_Scaf10345_1.6
TIGR00004	PE_Scaf10345_1.6
TIGR00004	PE_Scaf10345_1.6
TIGR00860	PE_Scaf2489_6.5
TIGR00860	PE_Scaf2489_6.5
TIGR03812	PE_Scaf2919_4.3
TIGR03376	PE_Scaf8782_0.5
TIGR00574	PE_Scaf9303_0.8
TIGR02349	PE_Scaf9806_1.13
TIGR02349	PE_Scaf9806_1.13
TIGR02349	PE_Scaf9806_1.13
TIGR00115	PE_Scaf9162_3.7
TIGR00583	PE_Scaf12047_9.12
TIGR00231	PE_Scaf3888_3.6
TIGR02442	PE_Scaf11982_3.7
TIGR00469	PE_Scaf6359_1.5
TIGR00469	PE_Scaf6359_1.5
TIGR02813	PE_Scaf713_1.6
TIGR02813	PE_Scaf713_1.6
TIGR02813	PE_Scaf713_1.6
TIGR01628	PE_Scaf12390_7.5
TIGR00483	PE_Scaf1102_8.4
TIGR03903	PE_Scaf12099_1.3
TIGR03903	PE_Scaf12099_1.3
TIGR03724	PE_Scaf12099_1.3
TIGR03230	PE_Scaf10668_0.3
TIGR00927	PE_Scaf3682_1.11
TIGR01575	PE_Scaf3111_11.6
TIGR00880	PE_Scaf6562_0.5
TIGR00880	PE_Scaf6562_0.5
TIGR00880	PE_Scaf6562_0.5
TIGR00804	PE_Scaf11793_5.4
TIGR00860	PE_Scaf1356_1.4
TIGR03685	PE_Scaf9104_9.4
TIGR00051	PE_Scaf1669_5.8
TIGR00792	PE_Scaf4754_0.9
TIGR01810	PE_Scaf2192_22.11
TIGR01810	PE_Scaf2192_22.11
TIGR04291	PE_Scaf2753_2.4
TIGR04291	PE_Scaf2753_2.4
TIGR01810	PE_Scaf910_0.5
TIGR01810	PE_Scaf910_0.5
TIGR00860	PE_Scaf3759_0.2
TIGR02842	PE_Scaf9739_0.3
TIGR03903	PE_Scaf4510_22.5
TIGR02969	PE_Scaf11629_5.4
TIGR02969	PE_Scaf11629_5.4
TIGR03903	PE_Scaf3078_13.3
TIGR00898	PE_Scaf7657_2.4
TIGR01354	PE_Scaf6803_0.2
TIGR00813	PE_Scaf2096_16.5
TIGR00813	PE_Scaf2096_16.5
TIGR01645	PE_Scaf9834_2.9
TIGR01645	PE_Scaf9834_2.9
TIGR01967	PE_Scaf1901_0.6
TIGR03903	PE_Scaf9471_1.4
TIGR00225	PE_Scaf4965_0.9
TIGR02917	PE_Scaf8541_7.6
TIGR02917	PE_Scaf8541_7.6
TIGR02917	PE_Scaf8541_7.6
TIGR02917	PE_Scaf8541_7.6
TIGR02521	PE_Scaf8541_7.6
TIGR02521	PE_Scaf8541_7.6
TIGR00163	PE_Scaf11846_0.3
TIGR00422	PE_Scaf2010_1.5
TIGR02967	PE_Scaf3460_5.8
TIGR02967	PE_Scaf3460_5.8
TIGR03598	PE_Scaf5938_1.3
TIGR03598	PE_Scaf5938_1.3
TIGR00231	PE_Scaf5938_1.3
TIGR00870	PE_Scaf3550_4.3
TIGR00870	PE_Scaf3550_4.3
