mRNA	TSS_idx	CpGs_count	CpGoe	callCpGs_count	meth_meancallcov	meth_freq	meth_depth	meth_cov	LTR_boundary
ctg19_pilon:364306..370281	-6	32	0.72102	31	60.96774194	0.7247839355	0.724784	1	end
ctg19_pilon:364306..370281	-7	22	0.53379	22	59.27272727	0.6374309091	0.637431	1	end
ctg19_pilon:364306..370281	-8	17	0.438312	17	67.47058824	0.6909252353	0.690925	1	end
ctg19_pilon:364306..370281	-9	17	0.429831	16	67.125	0.694094625	0.694095	1	end
ctg19_pilon:364306..370281	-10	12	0.326564	11	70.45454545	0.6133709091	0.613371	1	end
ctg19_pilon:364306..370281	-11	13	0.372652	12	64.83333333	0.64438925	0.644389	1	end
ctg19_pilon:364306..370281	-12	14	0.385201	13	65.30769231	0.6608311538	0.660831	1	end
ctg19_pilon:364306..370281	-13	13	0.327701	12	64.83333333	0.6583513333	0.658351	1	end
ctg19_pilon:364306..370281	-14	8	0.194799	8	59.875	0.649740125	0.64974	1	end
ctg19_pilon:364306..370281	-15	6	0.162562	6	59.5	0.7394886667	0.739489	1	end
ctg19_pilon:364306..370281	-16	9	0.204513	9	71.66666667	0.4613849	0.461385	1	end
ctg19_pilon:364306..370281	-17	16	0.368421	15	69.53333333	0.19779908	0.269726	0.733333	end
ctg19_pilon:364306..370281	-18	21	0.520065	20	68.1	0.13448989	0.168112	0.8	end
ctg19_pilon:364306..370281	-19	27	0.677471	26	69.5	0.07713041154	0.105547	0.730769	end
ctg19_pilon:364306..370281	-20	32	0.673905	31	72.19354839	0.06998529032	0.0903977	0.774194	end
ctg19_pilon:364306..370281	-21	28	0.637464	27	72.48148148	0.04210308148	0.0568392	0.740741	end
ctg19_pilon:364306..370281	-22	19	0.450261	19	75.42105263	0.04452342632	0.0528716	0.842105	end
ctg19_pilon:364306..370281	-23	13	0.333154	13	81.84615385	0.03254873077	0.0423133	0.769231	end
ctg19_pilon:364306..370281	-24	7	0.237566	7	83.85714286	0.1427956571	0.142796	1	end
ctg19_pilon:364306..370281	-25	2	0.0988838	2	78	0.41770815	0.417708	1	end
ctg19_pilon:364306..370281	-26	2	0.106945	2	49.5	0.7634615	0.763462	1	end
ctg19_pilon:364306..370281	-27	3	0.156016	3	47.66666667	0.774126	0.774126	1	end
ctg19_pilon:364306..370281	-28	4	0.201267	4	42.5	0.7194835	0.719484	1	end
ctg19_pilon:364306..370281	-29	3	0.148033	3	36.66666667	0.6982003333	0.6982	1	end
ctg19_pilon:364306..370281	-30	3	0.148752	3	36.66666667	0.6982003333	0.6982	1	end
ctg19_pilon:364306..370281	-31	2	0.102888	2	35.5	0.6755055	0.675506	1	end
ctg19_pilon:364306..370281	-32	2	0.101234	2	20.5	0.7420635	0.742063	1	end
ctg19_pilon:364306..370281	-33	2	0.106224	2	15	0.4642855	0.928571	0.5	end
ctg19_pilon:364306..370281	-34	2	0.106756	2	15	0.4642855	0.928571	0.5	end
ctg19_pilon:364306..370281	-35	2	0.108804	2	15	0.4642855	0.928571	0.5	end
ctg19_pilon:364306..370281	-36	2	0.0794918	2	15	0.4642855	0.928571	0.5	end
ctg19_pilon:364306..370281	-37	14	0.356736	14	29.07142857	0.8721858571	0.939277	0.928571	end
ctg19_pilon:364306..370281	-38	15	0.321555	15	31	0.9257518667	0.925752	1	end
ctg19_pilon:364306..370281	-39	18	0.398885	18	34.66666667	0.9064702222	0.90647	1	end
ctg19_pilon:364306..370281	-40	20	0.493359	20	37.45	0.91025195	0.910252	1	end
ctg19_pilon:364306..370281	-41	23	0.629526	23	41.17391304	0.8955334783	0.895533	1	end
ctg19_pilon:364306..370281	-42	12	0.376316	11	55.36363636	0.8464723636	0.846472	1	end
ctg19_pilon:364306..370281	-43	17	0.556312	16	57.5625	0.877123	0.877123	1	end
ctg19_pilon:364306..370281	-44	16	0.475084	15	58.26666667	0.869472	0.869472	1	end
ctg19_pilon:364306..370281	-45	14	0.409898	13	57.61538462	0.8579619231	0.857962	1	end
ctg19_pilon:364306..370281	-46	12	0.353315	11	55.81818182	0.8556425455	0.855643	1	end
ctg19_pilon:364306..370281	-47	10	0.36542	10	56.1	0.848754	0.848754	1	end
ctg19_pilon:364306..370281	-48	3	0.149615	3	58.33333333	0.696364	0.696364	1	end
ctg19_pilon:364306..370281	-49	1	0.0951144	1	63	0.650794	0.650794	1	end
ctg19_pilon:364306..370281	-50	1	0.201206	1	63	0.650794	0.650794	1	end
ctg2013_pilon:898..6101	-5	50	1.18671	49	45.87755102	0.0516778	0.0904362	0.571429	start
ctg2013_pilon:898..6101	-4	46	1.28884	45	46.11111111	0.04381895778	0.0821605	0.533333	start
ctg2013_pilon:898..6101	-3	33	1.31457	32	46.90625	0.047983825	0.0959677	0.5	start
ctg2013_pilon:898..6101	-2	22	1.26841	21	47.76190476	0.02858849048	0.10006	0.285714	start
ctg2013_pilon:898..6101	-1	8	1.5665	8	47.75	0	0	0	start
ctg2013_pilon:898..6101	1	42	1.1465	25	21.96	0.046969256	0.0978526	0.48	start
ctg2013_pilon:898..6101	27	42	1.1465	25	21.96	0.046969256	0.0978526	0.48	end
ctg2013_pilon:898..6101	26	39	1.09301	16	18.4375	0.03701640625	0.0987104	0.375	end
ctg2013_pilon:898..6101	2	39	1.09301	16	18.4375	0.03701640625	0.0987104	0.375	start
ctg2013_pilon:898..6101	25	40	1.10267	5	13.6	0.05538462	0.138462	0.4	end
ctg2013_pilon:898..6101	3	40	1.10267	5	13.6	0.05538462	0.138462	0.4	start
ctg2013_pilon:898..6101	24	40	1.10474	2	10.5	0.1	0.2	0.5	end
ctg2013_pilon:898..6101	4	40	1.10474	2	10.5	0.1	0.2	0.5	start
ctg2013_pilon:898..6101	22	31	0.855203	5	37.2	0.07048962	0.0704896	1	start
ctg2013_pilon:898..6101	6	31	0.855203	5	37.2	0.07048962	0.0704896	1	end
ctg2013_pilon:898..6101	23	26	0.850322	6	37.33333333	0.07189925	0.0718992	1	start
ctg2013_pilon:898..6101	5	26	0.850322	6	37.33333333	0.07189925	0.0718992	1	end
ctg2013_pilon:898..6101	24	23	0.923788	6	37.33333333	0.07189925	0.0718992	1	start
ctg2013_pilon:898..6101	4	23	0.923788	6	37.33333333	0.07189925	0.0718992	1	end
ctg2013_pilon:898..6101	25	16	0.859218	6	37.33333333	0.07189925	0.0718992	1	start
ctg2013_pilon:898..6101	3	16	0.859218	6	37.33333333	0.07189925	0.0718992	1	end
ctg2013_pilon:898..6101	26	8	0.853193	6	37.33333333	0.07189925	0.0718992	1	start
ctg2013_pilon:898..6101	2	8	0.853193	6	37.33333333	0.07189925	0.0718992	1	end
ctg2013_pilon:898..6101	1	0	0	1	38	0.0789474	0.0789474	1	end
ctg2013_pilon:898..6101	27	0	0	1	38	0.0789474	0.0789474	1	start
ctg2013_pilon:898..6101	-1	28	1.02247	28	55.21428571	0.06016666786	0.0647949	0.928571	end
ctg2013_pilon:898..6101	-2	32	0.930433	31	64.67741935	0.0425314871	0.0627846	0.677419	end
ctg2013_pilon:898..6101	-3	41	1.03349	41	71.17073171	0.04006493171	0.0746665	0.536585	end
ctg2013_pilon:898..6101	-4	61	1.2606	60	72.38333333	0.02800570833	0.0700143	0.4	end
ctg2013_pilon:898..6101	-5	77	1.38548	74	70.10810811	0.02532432432	0.0669286	0.378378	end
ctg2013_pilon:898..6101	-6	88	1.31829	86	74.36046512	0.01834625116	0.0563492	0.325581	end
ctg2013_pilon:898..6101	-7	90	1.36417	87	75.56321839	0.02110382184	0.0556373	0.37931	end
ctg2013_pilon:898..6101	-8	86	1.33467	82	74.13414634	0.0219404439	0.0473452	0.463415	end
ctg2013_pilon:898..6101	-9	68	1.22293	65	75.61538462	0.02781626308	0.0502238	0.553846	end
ctg2013_pilon:898..6101	-10	55	1.0782	54	79.94444444	0.0342797037	0.0528887	0.648148	end
ctg2013_pilon:898..6101	-11	50	1.09759	50	77	0.043073814	0.0582079	0.74	end
ctg2013_pilon:898..6101	-12	47	1.18536	46	76.13043478	0.04192002609	0.0567153	0.73913	end
ctg2013_pilon:898..6101	-13	50	1.25833	47	75.72340426	0.03526024468	0.0613789	0.574468	end
ctg2013_pilon:898..6101	-14	58	1.31472	55	74.96363636	0.03054524727	0.0541932	0.563636	end
ctg2013_pilon:898..6101	-15	67	1.34263	64	78.859375	0.02867308156	0.0611692	0.46875	end
ctg2013_pilon:898..6101	-16	66	1.26539	63	79.33333333	0.02930973524	0.0615504	0.47619	end
ctg2013_pilon:898..6101	-17	64	1.18112	63	81.41269841	0.02772987968	0.0623922	0.444444	end
ctg2013_pilon:898..6101	-18	61	1.1909	60	84.36666667	0.02839067033	0.0549497	0.516667	end
ctg2013_pilon:898..6101	-19	49	1.10322	48	86.75	0.0321599275	0.0617471	0.520833	end
ctg2013_pilon:898..6101	-20	39	0.943382	38	85.31578947	0.03920753684	0.0647777	0.605263	end
ctg2013_pilon:898..6101	-21	34	0.909029	33	85.90909091	0.0451450697	0.0677176	0.666667	end
ctg2013_pilon:898..6101	-22	30	0.863875	29	83.89655172	0.05289762069	0.066697	0.793103	end
ctg2013_pilon:898..6101	-23	30	0.872281	30	88.26666667	0.05062841667	0.0723263	0.7	end
ctg2013_pilon:898..6101	-24	39	0.991342	40	88.6	0.041907405	0.0728824	0.575	end
ctg2013_pilon:898..6101	-25	57	1.26082	56	91.26785714	0.02102540893	0.0588711	0.357143	end
ctg2013_pilon:898..6101	-26	76	1.4318	74	84.71621622	0.01440266622	0.0532899	0.27027	end
ctg2013_pilon:898..6101	-27	80	1.46828	77	82.27272727	0.01858791169	0.0681557	0.272727	end
ctg2013_pilon:898..6101	-28	69	1.69995	66	80.31818182	0.01760643485	0.0683544	0.257576	end
ctg2013_pilon:898..6101	-29	62	1.74253	60	82.13333333	0.017454215	0.0654533	0.266667	end
ctg2013_pilon:898..6101	-30	48	1.41359	47	81.0212766	0.02514736511	0.0537239	0.468085	end
ctg2013_pilon:898..6101	-31	32	1.08477	32	93.8125	0.03676837375	0.0588294	0.625	end
ctg2013_pilon:898..6101	-32	30	1.0565	29	102.8275862	0.03790255724	0.0578513	0.655172	end
ctg2013_pilon:898..6101	-33	39	0.995868	38	103.6052632	0.04846067526	0.0736602	0.657895	end
ctg2013_pilon:898..6101	-34	44	1.06976	43	106.255814	0.04854092698	0.0632503	0.767442	end
ctg2013_pilon:898..6101	-35	46	1.14857	45	108.6444444	0.05255147556	0.0716611	0.733333	end
ctg2013_pilon:898..6101	-36	52	1.25754	50	107.3	0.05221356	0.062159	0.84	end
ctg2013_pilon:898..6101	-37	62	1.33092	60	110.1166667	0.04556315667	0.0621316	0.733333	end
ctg2013_pilon:898..6101	-38	64	1.28868	62	115.9032258	0.03290964565	0.0463727	0.709677	end
ctg2013_pilon:898..6101	-39	58	1.09029	56	116.25	0.03133419393	0.0461767	0.678571	end
ctg2013_pilon:898..6101	-40	53	1.06899	52	118.2115385	0.03090207038	0.0459116	0.673077	end
ctg2013_pilon:898..6101	-41	44	0.94853	44	127.2272727	0.03373988091	0.0570983	0.590909	end
ctg2013_pilon:898..6101	-42	43	0.927092	44	127.4772727	0.0276776825	0.0451044	0.613636	end
ctg2013_pilon:898..6101	-43	42	0.977131	43	125.3953488	0.03424550047	0.0507778	0.674419	end
ctg2013_pilon:898..6101	-44	39	0.942972	39	124.8717949	0.03635122282	0.0567079	0.641026	end
ctg2013_pilon:898..6101	-45	33	0.829892	33	123.7575758	0.03489126333	0.0523369	0.666667	end
ctg2013_pilon:898..6101	-46	40	0.897598	39	122.2051282	0.02749711103	0.0369789	0.74359	end
ctg2013_pilon:898..6101	-47	25	0.78622	25	126.04	0.0326900864	0.0371478	0.88	end
ctg2013_pilon:898..6101	-48	15	0.685814	15	123.6	0.03204935733	0.0343386	0.933333	end
ctg2013_pilon:898..6101	-49	14	0.817896	13	121.6153846	0.03342468769	0.0362101	0.923077	end
ctg2013_pilon:898..6101	-50	13	1.18776	12	122.1666667	0.03041297833	0.0331778	0.916667	end
ctg204_pilon:22981..25097	-50	62	1.1412	62	52.17741935	0.9166388871	0.916639	1	start
ctg204_pilon:22981..25097	-49	59	1.12751	59	53.10169492	0.9184439322	0.918444	1	start
ctg204_pilon:22981..25097	-48	69	1.07551	68	59.04411765	0.9325036471	0.932504	1	start
ctg204_pilon:22981..25097	-47	67	1.06152	65	62.46153846	0.9276061231	0.927606	1	start
ctg204_pilon:22981..25097	-46	60	1.1071	57	67.63157895	0.9251458596	0.925146	1	start
ctg204_pilon:22981..25097	-45	56	1.24445	52	67.26923077	0.9276571538	0.927657	1	start
ctg204_pilon:22981..25097	-44	56	1.11982	52	67.19230769	0.9287094038	0.928709	1	start
ctg204_pilon:22981..25097	-43	38	0.871233	34	64.73529412	0.9055373235	0.905537	1	start
ctg204_pilon:22981..25097	-42	33	0.771187	30	62.5	0.9052990333	0.905299	1	start
ctg204_pilon:22981..25097	-41	30	0.640231	28	59.28571429	0.8990205357	0.899021	1	start
ctg204_pilon:22981..25097	-40	31	0.588311	30	58.33333333	0.8678455667	0.867846	1	start
ctg204_pilon:22981..25097	-39	25	0.476794	26	56.11538462	0.8316389231	0.831639	1	start
ctg204_pilon:22981..25097	-38	30	0.540099	30	56.33333333	0.7903065333	0.790307	1	start
ctg204_pilon:22981..25097	-37	30	0.570176	30	60.13333333	0.7109081333	0.710908	1	start
ctg204_pilon:22981..25097	-36	35	0.668098	35	61.65714286	0.6365355143	0.636536	1	start
ctg204_pilon:22981..25097	-35	41	0.776366	41	61.82926829	0.5834793415	0.583479	1	start
ctg204_pilon:22981..25097	-34	46	0.92745	46	62.60869565	0.5626296522	0.56263	1	start
ctg204_pilon:22981..25097	-33	39	0.947711	39	63.23076923	0.5192302308	0.51923	1	start
ctg204_pilon:22981..25097	-32	36	0.983543	36	61.72222222	0.5475182778	0.547518	1	start
ctg204_pilon:22981..25097	-31	31	0.830151	31	62.67741935	0.6152022903	0.615202	1	start
ctg204_pilon:22981..25097	-30	25	0.691681	25	64.92	0.6853214	0.685321	1	start
ctg204_pilon:22981..25097	-29	25	0.644975	25	62.8	0.79337796	0.793378	1	start
ctg204_pilon:22981..25097	-28	30	0.664778	29	60	0.8235750345	0.823575	1	start
ctg204_pilon:22981..25097	-27	30	0.606998	29	60.31034483	0.833590931	0.833591	1	start
ctg204_pilon:22981..25097	-26	30	0.653281	29	60.4137931	0.838623	0.838623	1	start
ctg204_pilon:22981..25097	-25	32	0.696651	31	61.12903226	0.894182871	0.894183	1	start
ctg204_pilon:22981..25097	-24	29	0.618692	28	62.03571429	0.91959	0.91959	1	start
ctg204_pilon:22981..25097	-23	24	0.57166	24	64.5	0.9293467917	0.929347	1	start
ctg204_pilon:22981..25097	-22	25	0.599	25	64.68	0.93243376	0.932434	1	start
ctg204_pilon:22981..25097	-21	23	0.532201	22	60.54545455	0.9161443182	0.916144	1	start
ctg204_pilon:22981..25097	-20	17	0.469073	14	58.5	0.8937040714	0.893704	1	start
ctg204_pilon:22981..25097	-19	14	0.404445	10	48.4	0.8588906	0.858891	1	start
ctg204_pilon:22981..25097	-18	14	0.403142	10	47.5	0.881139	0.881139	1	start
ctg204_pilon:22981..25097	-17	14	0.383085	10	40.9	0.8761454	0.876145	1	start
ctg204_pilon:22981..25097	-16	21	0.488702	17	49	0.9101589412	0.910159	1	start
ctg204_pilon:22981..25097	-15	23	0.482259	21	50	0.9187048095	0.918705	1	start
ctg204_pilon:22981..25097	-14	24	0.535497	23	52.65217391	0.9220186522	0.922019	1	start
ctg204_pilon:22981..25097	-13	24	0.503268	23	53.04347826	0.9167403478	0.91674	1	start
ctg204_pilon:22981..25097	-12	24	0.529946	23	53.30434783	0.9188333043	0.918833	1	start
ctg204_pilon:22981..25097	-11	16	0.494337	16	53.875	0.928670875	0.928671	1	start
ctg204_pilon:22981..25097	-10	15	0.453516	15	54.73333333	0.9183891333	0.918389	1	start
ctg204_pilon:22981..25097	-9	17	0.481468	17	57.17647059	0.9037952353	0.903795	1	start
ctg204_pilon:22981..25097	-8	19	0.553877	19	57.73684211	0.9090787368	0.909079	1	start
ctg204_pilon:22981..25097	-7	21	0.573687	21	59.85714286	0.9168437143	0.916844	1	start
ctg204_pilon:22981..25097	-6	20	0.484488	20	59.85	0.91513085	0.915131	1	start
ctg204_pilon:22981..25097	-5	18	0.476995	18	60.05555556	0.9147452778	0.914745	1	start
ctg204_pilon:22981..25097	-4	12	0.430068	12	61.08333333	0.9321105833	0.932111	1	start
ctg204_pilon:22981..25097	-3	8	0.395136	8	63.25	0.944101625	0.944102	1	start
ctg204_pilon:22981..25097	-2	2	0.179299	2	65	0.9357145	0.935715	1	start
ctg204_pilon:22981..25097	-1	1	0.227381	1	60	0.9	0.9	1	start
ctg204_pilon:22981..25097	11	24	0.47661	24	56.41666667	0.9423285833	0.942329	1	end
ctg204_pilon:22981..25097	1	24	0.47661	24	56.41666667	0.9423285833	0.942329	1	start
ctg204_pilon:22981..25097	10	21	0.455869	21	56.33333333	0.9405355714	0.940536	1	end
ctg204_pilon:22981..25097	2	21	0.455869	21	56.33333333	0.9405355714	0.940536	1	start
ctg204_pilon:22981..25097	3	20	0.467321	20	56.5	0.94126245	0.941262	1	start
ctg204_pilon:22981..25097	9	20	0.467321	20	56.5	0.94126245	0.941262	1	end
ctg204_pilon:22981..25097	4	12	0.277895	12	53.91666667	0.9094328333	0.909433	1	start
ctg204_pilon:22981..25097	8	12	0.277895	12	53.91666667	0.9094328333	0.909433	1	end
ctg204_pilon:22981..25097	5	11	0.301969	11	54.90909091	0.9094134545	0.909413	1	start
ctg204_pilon:22981..25097	7	11	0.301969	11	54.90909091	0.9094134545	0.909413	1	end
ctg204_pilon:22981..25097	6	12	0.389305	12	55.33333333	0.87595725	0.875957	1	start
ctg204_pilon:22981..25097	6	12	0.389305	12	55.33333333	0.87595725	0.875957	1	end
ctg204_pilon:22981..25097	5	13	0.411472	13	52.92307692	0.8923104615	0.89231	1	end
ctg204_pilon:22981..25097	7	13	0.411472	13	52.92307692	0.8923104615	0.89231	1	start
ctg204_pilon:22981..25097	4	12	0.439623	12	52.58333333	0.8862603333	0.88626	1	end
ctg204_pilon:22981..25097	8	12	0.439623	12	52.58333333	0.8862603333	0.88626	1	start
ctg204_pilon:22981..25097	3	9	0.510681	9	52.55555556	0.891817	0.891817	1	end
ctg204_pilon:22981..25097	9	9	0.510681	9	52.55555556	0.891817	0.891817	1	start
ctg204_pilon:22981..25097	10	8	0.609636	8	51	0.884063375	0.884063	1	start
ctg204_pilon:22981..25097	2	8	0.609636	8	51	0.884063375	0.884063	1	end
ctg204_pilon:22981..25097	11	6	0.659153	6	47	0.94763	0.94763	1	start
ctg204_pilon:22981..25097	1	6	0.659153	6	47	0.94763	0.94763	1	end
ctg204_pilon:22981..25097	-1	20	0.534723	19	50.31578947	0.9548122105	0.954812	1	end
ctg204_pilon:22981..25097	-2	25	0.638345	25	52.48	0.95267892	0.952679	1	end
ctg204_pilon:22981..25097	-3	36	0.821053	36	52.33333333	0.9533835278	0.953384	1	end
ctg204_pilon:22981..25097	-4	40	1.0423	40	53.9	0.958530575	0.958531	1	end
ctg204_pilon:22981..25097	-5	44	1.17279	44	55.63636364	0.9604065682	0.960407	1	end
ctg204_pilon:22981..25097	-6	40	1.14767	40	55.2	0.9570965	0.957097	1	end
ctg204_pilon:22981..25097	-7	33	0.992192	33	54.54545455	0.9475141818	0.947514	1	end
ctg204_pilon:22981..25097	-8	23	0.696759	23	53.73913043	0.9434303043	0.94343	1	end
ctg204_pilon:22981..25097	-9	17	0.522123	17	49.88235294	0.9160468824	0.916047	1	end
ctg204_pilon:22981..25097	-10	15	0.447675	15	45.8	0.9061512667	0.906151	1	end
ctg204_pilon:22981..25097	-11	14	0.38653	14	44.57142857	0.896533	0.896533	1	end
ctg204_pilon:22981..25097	-12	15	0.429319	15	46.93333333	0.9109154	0.910915	1	end
ctg204_pilon:22981..25097	-13	16	0.462891	16	48.6875	0.9065920625	0.906592	1	end
ctg204_pilon:22981..25097	-14	15	0.399049	15	49.8	0.8932766	0.893277	1	end
ctg204_pilon:22981..25097	-15	16	0.373578	16	49.75	0.87549075	0.875491	1	end
ctg204_pilon:22981..25097	-16	20	0.441067	20	52.45	0.88052775	0.880528	1	end
ctg204_pilon:22981..25097	-17	18	0.363971	18	55.61111111	0.8926757778	0.892676	1	end
ctg204_pilon:22981..25097	-18	17	0.353446	17	58.88235294	0.8976534706	0.897653	1	end
ctg204_pilon:22981..25097	-19	21	0.42272	21	60.9047619	0.9192938571	0.919294	1	end
ctg204_pilon:22981..25097	-20	19	0.432329	19	63.94736842	0.9276032632	0.927603	1	end
ctg204_pilon:22981..25097	-21	17	0.385236	17	66.52941176	0.9294415882	0.929442	1	end
ctg204_pilon:22981..25097	-22	19	0.466782	19	66.89473684	0.8858991579	0.885899	1	end
ctg204_pilon:22981..25097	-23	21	0.505301	21	66.47619048	0.8854526667	0.885453	1	end
ctg204_pilon:22981..25097	-24	17	0.434285	17	67.88235294	0.864588	0.864588	1	end
ctg204_pilon:22981..25097	-25	16	0.42467	16	70.875	0.8610760625	0.861076	1	end
ctg204_pilon:22981..25097	-26	18	0.460866	18	73.61111111	0.8749474444	0.874947	1	end
ctg204_pilon:22981..25097	-27	18	0.4441	18	73.94444444	0.9158174444	0.915817	1	end
ctg204_pilon:22981..25097	-28	19	0.405765	19	73.21052632	0.9168483684	0.916848	1	end
ctg204_pilon:22981..25097	-29	23	0.476164	23	71.17391304	0.9105366957	0.910537	1	end
ctg204_pilon:22981..25097	-30	25	0.517313	25	69.8	0.90165672	0.901657	1	end
ctg204_pilon:22981..25097	-31	23	0.529801	23	68.39130435	0.8988831739	0.898883	1	end
ctg204_pilon:22981..25097	-32	19	0.553393	19	68.21052632	0.8938963684	0.893896	1	end
ctg204_pilon:22981..25097	-33	17	0.664961	17	68.11764706	0.8722076471	0.872208	1	end
ctg204_pilon:22981..25097	-34	13	0.563334	13	73.30769231	0.8711306154	0.871131	1	end
ctg204_pilon:22981..25097	-35	14	0.598762	14	74	0.8796532143	0.879653	1	end
ctg204_pilon:22981..25097	-36	17	0.652618	17	71.41176471	0.8830511765	0.883051	1	end
ctg204_pilon:22981..25097	-37	16	0.383746	16	70.625	0.883182375	0.883182	1	end
ctg204_pilon:22981..25097	-38	13	0.228941	13	72	0.8974628462	0.897463	1	end
ctg204_pilon:22981..25097	-39	12	0.165	12	65.58333333	0.8874648333	0.887465	1	end
ctg204_pilon:22981..25097	-40	7	0.0815726	7	62.28571429	0.891672	0.891672	1	end
ctg204_pilon:22981..25097	-41	1	0.010634	1	27	0.777778	0.777778	1	end
ctg204_pilon:22981..25097	-42	1	0.0106412	1	27	0.777778	0.777778	1	end
ctg204_pilon:22981..25097	-43	1	0.0106869	1	27	0.777778	0.777778	1	end
ctg204_pilon:22981..25097	-46	1	0.0106732	1	37	0.405405	0.405405	1	end
ctg204_pilon:22981..25097	-47	1	0.0133536	1	37	0.405405	0.405405	1	end
ctg204_pilon:22981..25097	-48	1	0.017768	1	37	0.405405	0.405405	1	end
ctg204_pilon:22981..25097	-49	1	0.0265459	1	37	0.405405	0.405405	1	end
ctg204_pilon:22981..25097	-50	1	0.0527157	1	37	0.405405	0.405405	1	end
ctg2073_pilon:3393..7672	-17	33	0.850271	29	29.24137931	0.04882261379	0.0943904	0.517241	start
ctg2073_pilon:3393..7672	-16	40	1.02941	35	30.22857143	0.03741939429	0.0818549	0.457143	start
ctg2073_pilon:3393..7672	-15	43	1.12832	38	31.42105263	0.03944535526	0.0788907	0.5	start
ctg2073_pilon:3393..7672	-14	36	0.965492	33	33	0.03492417273	0.0720311	0.484848	start
ctg2073_pilon:3393..7672	-13	22	0.688877	21	33.28571429	0.0495514619	0.0867151	0.571429	start
ctg2073_pilon:3393..7672	-12	15	0.476516	14	34.71428571	0.05380457857	0.083696	0.642857	start
ctg2073_pilon:3393..7672	-11	9	0.283008	9	37.33333333	0.09968167778	0.0996817	1	start
ctg2073_pilon:3393..7672	-10	6	0.188672	6	33.33333333	0.1179817333	0.117982	1	start
ctg2073_pilon:3393..7672	-9	11	0.320414	11	38.63636364	0.07744467273	0.0774447	1	start
ctg2073_pilon:3393..7672	-8	22	0.573341	22	39.77272727	0.06648318182	0.104474	0.636364	start
ctg2073_pilon:3393..7672	-7	33	0.763946	33	46.36363636	0.04587445455	0.0841032	0.545455	start
ctg2073_pilon:3393..7672	-6	42	0.930134	41	49.41463415	0.03673040732	0.0792604	0.463415	start
