group	r.squared	i
"Conserved methylation\namongst tubeworms"	0.729477844	394
"Contrasting methylation\namongst tubeworms"	0.032016474	394
"Contrasting methylation\nacross families"	0.126348511	395
"Conserved methylation\namongst tubeworms"	0.732389592	395
"Conserved methylation\nacross families"	0.771331421	395
"Contrasting methylation\namongst tubeworms"	0.046426949	395
"Contrasting methylation\nacross families"	0.124824811	396
"Conserved methylation\namongst tubeworms"	0.74680543	396
"Conserved methylation\nacross families"	0.762134766	396
"Contrasting methylation\namongst tubeworms"	0.051760268	396
"Contrasting methylation\nacross families"	0.124557007	397
"Conserved methylation\nacross families"	0.762851042	397
"Conserved methylation\namongst tubeworms"	0.731924148	397
"Contrasting methylation\namongst tubeworms"	0.061001313	397
"Contrasting methylation\nacross families"	0.119865512	398
"Conserved methylation\namongst tubeworms"	0.742020683	398
"Conserved methylation\nacross families"	0.755918446	398
"Contrasting methylation\namongst tubeworms"	0.04181384	398
"Contrasting methylation\nacross families"	0.124545381	399
"Conserved methylation\namongst tubeworms"	0.748783082	399
"Conserved methylation\nacross families"	0.774483153	399
"Contrasting methylation\namongst tubeworms"	0.032655967	399
"Contrasting methylation\nacross families"	0.129289464	400
"Conserved methylation\namongst tubeworms"	0.730437544	400
"Conserved methylation\nacross families"	0.770617077	400
"Contrasting methylation\namongst tubeworms"	0.04155624	400
"Contrasting methylation\nacross families"	0.122346125	401
"Conserved methylation\namongst tubeworms"	0.72282093	401
"Conserved methylation\nacross families"	0.770880347	401
"Contrasting methylation\namongst tubeworms"	0.040309293	401
"Contrasting methylation\nacross families"	0.128974403	402
"Conserved methylation\namongst tubeworms"	0.738065624	402
"Conserved methylation\nacross families"	0.77137738	402
"Contrasting methylation\namongst tubeworms"	0.043138457	402
"Contrasting methylation\nacross families"	0.122132892	403
"Conserved methylation\namongst tubeworms"	0.737280389	403
"Conserved methylation\nacross families"	0.752923424	403
"Contrasting methylation\namongst tubeworms"	0.03470517	403
"Contrasting methylation\nacross families"	0.126458881	404
"Conserved methylation\namongst tubeworms"	0.738049104	404
"Conserved methylation\nacross families"	0.767093482	404
"Contrasting methylation\namongst tubeworms"	0.03959545	404
"Conserved methylation\namongst tubeworms"	0.740010145	405
"Conserved methylation\nacross families"	0.756951427	405
"Contrasting methylation\nacross families"	0.120792554	405
"Contrasting methylation\namongst tubeworms"	0.030863591	405
"Contrasting methylation\nacross families"	0.138044326	406
"Conserved methylation\namongst tubeworms"	0.725473517	406
"Conserved methylation\nacross families"	0.76675761	406
"Contrasting methylation\namongst tubeworms"	0.040741999	406
"Contrasting methylation\nacross families"	0.125869261	407
"Conserved methylation\namongst tubeworms"	0.728187787	407
"Conserved methylation\nacross families"	0.764038514	407
"Contrasting methylation\namongst tubeworms"	0.023096745	407
"Contrasting methylation\nacross families"	0.134691233	408
"Conserved methylation\namongst tubeworms"	0.748600397	408
"Conserved methylation\nacross families"	0.755163272	408
"Contrasting methylation\namongst tubeworms"	0.02923251	408
"Contrasting methylation\nacross families"	0.124886082	409
"Conserved methylation\namongst tubeworms"	0.729203181	409
"Conserved methylation\nacross families"	0.757317129	409
"Contrasting methylation\namongst tubeworms"	0.036745287	409
"Conserved methylation\namongst tubeworms"	0.743838781	410
"Conserved methylation\nacross families"	0.765374765	410
"Contrasting methylation\nacross families"	0.11647866	410
"Contrasting methylation\namongst tubeworms"	0.047931412	410
"Contrasting methylation\nacross families"	0.134640197	411
"Conserved methylation\namongst tubeworms"	0.723055345	411
"Conserved methylation\nacross families"	0.763036843	411
"Contrasting methylation\namongst tubeworms"	0.033930757	411
"Contrasting methylation\nacross families"	0.12366144	412
"Conserved methylation\namongst tubeworms"	0.740058198	412
"Conserved methylation\nacross families"	0.763227382	412
"Contrasting methylation\namongst tubeworms"	0.051094292	412
"Contrasting methylation\nacross families"	0.114595315	413
"Conserved methylation\namongst tubeworms"	0.718753717	413
"Conserved methylation\nacross families"	0.745664841	413
"Contrasting methylation\namongst tubeworms"	0.051628382	413
"Contrasting methylation\nacross families"	0.125687308	414
"Conserved methylation\namongst tubeworms"	0.744455199	414
"Conserved methylation\nacross families"	0.757636694	414
"Contrasting methylation\namongst tubeworms"	0.048979911	414
"Contrasting methylation\nacross families"	0.125855369	415
"Conserved methylation\namongst tubeworms"	0.747740335	415
"Conserved methylation\nacross families"	0.752233291	415
"Contrasting methylation\namongst tubeworms"	0.035285545	415
"Contrasting methylation\nacross families"	0.140416674	416
"Conserved methylation\namongst tubeworms"	0.726815066	416
"Conserved methylation\nacross families"	0.748848927	416
"Contrasting methylation\namongst tubeworms"	0.035925817	416
"Contrasting methylation\nacross families"	0.124503681	417
"Conserved methylation\namongst tubeworms"	0.740151778	417
"Conserved methylation\nacross families"	0.762797975	417
"Contrasting methylation\namongst tubeworms"	0.039273598	417
"Contrasting methylation\nacross families"	0.12740605	418
"Conserved methylation\namongst tubeworms"	0.728977909	418
"Conserved methylation\nacross families"	0.759462466	418
"Contrasting methylation\namongst tubeworms"	0.045359992	418
"Contrasting methylation\nacross families"	0.1239326	419
"Conserved methylation\namongst tubeworms"	0.748803714	419
"Conserved methylation\nacross families"	0.762042907	419
"Contrasting methylation\namongst tubeworms"	0.041739569	419
"Contrasting methylation\nacross families"	0.12885998	420
"Conserved methylation\namongst tubeworms"	0.74691149	420
"Conserved methylation\nacross families"	0.757551032	420
"Contrasting methylation\namongst tubeworms"	0.035321848	420
"Contrasting methylation\nacross families"	0.136552229	421
"Conserved methylation\namongst tubeworms"	0.73900442	421
"Conserved methylation\nacross families"	0.762144726	421
"Contrasting methylation\namongst tubeworms"	0.041183808	421
"Contrasting methylation\nacross families"	0.133658286	422
"Conserved methylation\namongst tubeworms"	0.716262392	422
"Conserved methylation\nacross families"	0.762735831	422
"Contrasting methylation\namongst tubeworms"	0.029065211	422
"Contrasting methylation\nacross families"	0.131232412	423
"Conserved methylation\nacross families"	0.756594372	423
"Conserved methylation\namongst tubeworms"	0.736332045	423
"Contrasting methylation\namongst tubeworms"	0.035770066	423
"Contrasting methylation\nacross families"	0.140684123	424
"Conserved methylation\namongst tubeworms"	0.751971694	424
"Conserved methylation\nacross families"	0.744516861	424
"Contrasting methylation\namongst tubeworms"	0.040996291	424
"Contrasting methylation\nacross families"	0.122467535	425
"Conserved methylation\nacross families"	0.770053608	425
"Conserved methylation\namongst tubeworms"	0.747096112	425
"Contrasting methylation\namongst tubeworms"	0.034084442	425
"Contrasting methylation\nacross families"	0.132397473	426
"Conserved methylation\namongst tubeworms"	0.740514966	426
"Conserved methylation\nacross families"	0.736218437	426
"Contrasting methylation\namongst tubeworms"	0.031898792	426
"Contrasting methylation\nacross families"	0.118149355	427
"Conserved methylation\namongst tubeworms"	0.753817961	427
"Conserved methylation\nacross families"	0.753249269	427
"Contrasting methylation\namongst tubeworms"	0.033780469	427
"Contrasting methylation\nacross families"	0.123901417	428
"Conserved methylation\namongst tubeworms"	0.753860443	428
"Conserved methylation\nacross families"	0.76674834	428
"Contrasting methylation\namongst tubeworms"	0.0354482	428
"Contrasting methylation\nacross families"	0.125161552	429
"Conserved methylation\namongst tubeworms"	0.739527199	429
"Conserved methylation\nacross families"	0.750433182	429
"Contrasting methylation\namongst tubeworms"	0.042068349	429
"Contrasting methylation\nacross families"	0.119454315	430
"Conserved methylation\namongst tubeworms"	0.741779323	430
"Conserved methylation\nacross families"	0.755553973	430
"Contrasting methylation\namongst tubeworms"	0.04338129	430
"Contrasting methylation\nacross families"	0.122450929	431
"Conserved methylation\namongst tubeworms"	0.746040463	431
"Conserved methylation\nacross families"	0.749129227	431
"Contrasting methylation\namongst tubeworms"	0.024621276	431
"Contrasting methylation\nacross families"	0.126287702	432
"Conserved methylation\namongst tubeworms"	0.75173392	432
"Conserved methylation\nacross families"	0.759449293	432
"Contrasting methylation\namongst tubeworms"	0.06792595	432
"Contrasting methylation\nacross families"	0.121230592	433
"Conserved methylation\nacross families"	0.752256391	433
"Conserved methylation\namongst tubeworms"	0.72925138	433
"Contrasting methylation\namongst tubeworms"	0.036886557	433
"Contrasting methylation\nacross families"	0.117493804	434
"Conserved methylation\nacross families"	0.7619054	434
"Conserved methylation\namongst tubeworms"	0.735205073	434
"Contrasting methylation\namongst tubeworms"	0.04968733	434
"Conserved methylation\nacross families"	0.765946132	435
"Conserved methylation\namongst tubeworms"	0.733755916	435
"Contrasting methylation\nacross families"	0.131881866	435
"Contrasting methylation\namongst tubeworms"	0.039147779	435
"Contrasting methylation\nacross families"	0.123931239	436
"Conserved methylation\namongst tubeworms"	0.739980033	436
"Conserved methylation\nacross families"	0.772225174	436
"Contrasting methylation\namongst tubeworms"	0.050224037	436
"Contrasting methylation\nacross families"	0.129033009	437
"Conserved methylation\namongst tubeworms"	0.740510495	437
"Conserved methylation\nacross families"	0.769582616	437
"Contrasting methylation\namongst tubeworms"	0.030897213	437
"Contrasting methylation\nacross families"	0.12565035	438
"Conserved methylation\namongst tubeworms"	0.737087372	438
"Conserved methylation\nacross families"	0.752275108	438
"Contrasting methylation\namongst tubeworms"	0.048474027	438
"Contrasting methylation\nacross families"	0.140791345	439
"Conserved methylation\namongst tubeworms"	0.720080901	439
"Conserved methylation\nacross families"	0.759628759	439
"Contrasting methylation\namongst tubeworms"	0.049425137	439
"Contrasting methylation\nacross families"	0.121690568	440
"Conserved methylation\namongst tubeworms"	0.739862677	440
"Conserved methylation\nacross families"	0.756586459	440
"Contrasting methylation\namongst tubeworms"	0.037978177	440
"Contrasting methylation\nacross families"	0.135634667	441
"Conserved methylation\nacross families"	0.757886261	441
"Conserved methylation\namongst tubeworms"	0.742314761	441
"Contrasting methylation\namongst tubeworms"	0.045922767	441
"Contrasting methylation\nacross families"	0.134455077	442
"Conserved methylation\namongst tubeworms"	0.720788391	442
"Conserved methylation\nacross families"	0.761200602	442
"Contrasting methylation\namongst tubeworms"	0.027764779	442
"Contrasting methylation\nacross families"	0.131594775	443
"Conserved methylation\namongst tubeworms"	0.732103109	443
"Conserved methylation\nacross families"	0.759533924	443
"Contrasting methylation\namongst tubeworms"	0.032899231	443
"Contrasting methylation\nacross families"	0.130629964	444
"Conserved methylation\namongst tubeworms"	0.754856711	444
"Conserved methylation\nacross families"	0.761599577	444
"Contrasting methylation\namongst tubeworms"	0.03535376	444
"Contrasting methylation\nacross families"	0.115850589	445
"Conserved methylation\namongst tubeworms"	0.749559864	445
