mean_binary_idx	mRNA
00	maker-ctg12_pilon-est_gff_est2genome-gene-4.30-mRNA-1
00	maker-ctg12_pilon-protein2genome-gene-0.0-mRNA-1
00	maker-ctg12_pilon-protein2genome-gene-0.3-mRNA-1
00	maker-ctg12_pilon-protein2genome-gene-0.7-mRNA-1
01	maker-ctg12_pilon-protein2genome-gene-1.1-mRNA-1
00	maker-ctg12_pilon-protein2genome-gene-10.0-mRNA-1
NA0	maker-ctg12_pilon-protein2genome-gene-10.1-mRNA-1
00	maker-ctg12_pilon-protein2genome-gene-10.2-mRNA-1
00	maker-ctg12_pilon-protein2genome-gene-10.4-mRNA-1
01	maker-ctg12_pilon-protein2genome-gene-11.37-mRNA-1
11	maker-ctg12_pilon-protein2genome-gene-11.43-mRNA-1
00	maker-ctg12_pilon-protein2genome-gene-11.45-mRNA-1
00	maker-ctg12_pilon-protein2genome-gene-11.47-mRNA-1
00	maker-ctg12_pilon-protein2genome-gene-11.66-mRNA-1
01	maker-ctg12_pilon-protein2genome-gene-2.19-mRNA-1
11	maker-ctg12_pilon-protein2genome-gene-2.22-mRNA-1
00	maker-ctg12_pilon-protein2genome-gene-3.20-mRNA-1
00	maker-ctg12_pilon-protein2genome-gene-3.21-mRNA-1
00	maker-ctg12_pilon-protein2genome-gene-3.24-mRNA-1
00	maker-ctg12_pilon-protein2genome-gene-3.26-mRNA-1
01	maker-ctg12_pilon-protein2genome-gene-3.27-mRNA-1
11	maker-ctg12_pilon-protein2genome-gene-4.16-mRNA-1
00	maker-ctg12_pilon-protein2genome-gene-4.6-mRNA-1
00	maker-ctg12_pilon-protein2genome-gene-4.8-mRNA-1
01	maker-ctg12_pilon-protein2genome-gene-5.36-mRNA-1
00	maker-ctg12_pilon-protein2genome-gene-5.51-mRNA-1
00	maker-ctg12_pilon-protein2genome-gene-6.23-mRNA-1
00	maker-ctg12_pilon-protein2genome-gene-6.25-mRNA-1
00	maker-ctg12_pilon-protein2genome-gene-6.27-mRNA-1
00	maker-ctg12_pilon-protein2genome-gene-6.28-mRNA-1
01	maker-ctg12_pilon-protein2genome-gene-7.26-mRNA-1
11	maker-ctg12_pilon-protein2genome-gene-7.40-mRNA-1
01	maker-ctg12_pilon-protein2genome-gene-7.51-mRNA-1
01	maker-ctg12_pilon-protein2genome-gene-8.10-mRNA-1
11	maker-ctg12_pilon-protein2genome-gene-8.14-mRNA-1
11	maker-ctg12_pilon-protein2genome-gene-8.15-mRNA-1
11	maker-ctg12_pilon-protein2genome-gene-8.25-mRNA-1
11	maker-ctg12_pilon-protein2genome-gene-9.0-mRNA-1
00	maker-ctg120_pilon-augustus-gene-2.4-mRNA-1
00	maker-ctg120_pilon-augustus-gene-4.37-mRNA-1
01	maker-ctg120_pilon-est_gff_est2genome-gene-0.0-mRNA-1
00	maker-ctg120_pilon-protein2genome-gene-0.35-mRNA-1
00	maker-ctg120_pilon-protein2genome-gene-0.36-mRNA-1
00	maker-ctg120_pilon-protein2genome-gene-0.37-mRNA-1
11	maker-ctg120_pilon-protein2genome-gene-1.10-mRNA-1
00	maker-ctg120_pilon-protein2genome-gene-1.15-mRNA-1
11	maker-ctg120_pilon-protein2genome-gene-1.19-mRNA-1
00	maker-ctg120_pilon-protein2genome-gene-1.21-mRNA-1
00	maker-ctg120_pilon-protein2genome-gene-2.0-mRNA-1
11	maker-ctg120_pilon-protein2genome-gene-2.2-mRNA-1
11	maker-ctg120_pilon-protein2genome-gene-3.23-mRNA-1
00	maker-ctg120_pilon-protein2genome-gene-3.26-mRNA-1
00	maker-ctg120_pilon-protein2genome-gene-3.29-mRNA-1
11	maker-ctg120_pilon-protein2genome-gene-4.41-mRNA-1
11	maker-ctg120_pilon-protein2genome-gene-4.43-mRNA-1
11	maker-ctg120_pilon-protein2genome-gene-4.44-mRNA-1
11	maker-ctg120_pilon-protein2genome-gene-4.46-mRNA-1
NA1	maker-ctg120_pilon-protein2genome-gene-4.54-mRNA-1
11	maker-ctg120_pilon-protein2genome-gene-4.58-mRNA-1
11	maker-ctg120_pilon-protein2genome-gene-4.59-mRNA-1
11	maker-ctg120_pilon-protein2genome-gene-4.62-mRNA-1
00	maker-ctg120_pilon-protein2genome-gene-4.64-mRNA-1
00	maker-ctg1200_pilon-protein2genome-gene-0.0-mRNA-1
00	maker-ctg1200_pilon-protein2genome-gene-0.1-mRNA-1
01	maker-ctg1200_pilon-protein2genome-gene-0.6-mRNA-1
NA1	maker-ctg1201_pilon-augustus-gene-1.56-mRNA-1
00	maker-ctg1201_pilon-est_gff_est2genome-gene-1.63-mRNA-1
00	maker-ctg1201_pilon-protein2genome-gene-0.23-mRNA-1
00	maker-ctg1201_pilon-protein2genome-gene-1.29-mRNA-1
00	maker-ctg1201_pilon-protein2genome-gene-1.30-mRNA-1
00	maker-ctg1201_pilon-protein2genome-gene-1.32-mRNA-1
01	maker-ctg1201_pilon-protein2genome-gene-1.39-mRNA-1
01	maker-ctg1201_pilon-protein2genome-gene-1.40-mRNA-1
11	maker-ctg1201_pilon-protein2genome-gene-1.41-mRNA-1
00	maker-ctg1201_pilon-protein2genome-gene-1.42-mRNA-1
00	maker-ctg1201_pilon-protein2genome-gene-1.46-mRNA-1
00	maker-ctg1201_pilon-protein2genome-gene-1.47-mRNA-1
NA1	maker-ctg1201_pilon-protein2genome-gene-1.48-mRNA-1
11	maker-ctg1202_pilon-protein2genome-gene-0.28-mRNA-1
01	maker-ctg1202_pilon-protein2genome-gene-0.29-mRNA-1
00	maker-ctg1202_pilon-protein2genome-gene-0.30-mRNA-1
00	maker-ctg1203_pilon-est2genome-gene-0.0-mRNA-1
11	maker-ctg1203_pilon-est2genome-gene-1.38-mRNA-1
00	maker-ctg1203_pilon-protein2genome-gene-0.36-mRNA-1
00	maker-ctg1203_pilon-protein2genome-gene-0.43-mRNA-1
00	maker-ctg1203_pilon-protein2genome-gene-1.40-mRNA-1
00	maker-ctg1203_pilon-protein2genome-gene-1.47-mRNA-1
00	maker-ctg1203_pilon-protein2genome-gene-1.49-mRNA-1
00	maker-ctg1203_pilon-protein2genome-gene-1.50-mRNA-1
00	maker-ctg1205_pilon-est_gff_est2genome-gene-0.13-mRNA-1
00	maker-ctg1205_pilon-protein2genome-gene-0.14-mRNA-1
11	maker-ctg1205_pilon-protein2genome-gene-0.16-mRNA-1
00	maker-ctg1205_pilon-protein2genome-gene-0.19-mRNA-1
00	maker-ctg1205_pilon-protein2genome-gene-0.20-mRNA-1
11	maker-ctg1206_pilon-augustus-gene-0.22-mRNA-1
11	maker-ctg1206_pilon-augustus-gene-0.24-mRNA-1
11	maker-ctg1206_pilon-protein2genome-gene-0.41-mRNA-1
11	maker-ctg1206_pilon-protein2genome-gene-0.45-mRNA-1
01	maker-ctg1206_pilon-protein2genome-gene-0.49-mRNA-1
00	maker-ctg1207_pilon-augustus-gene-0.0-mRNA-1
00	maker-ctg1207_pilon-protein2genome-gene-0.18-mRNA-1
11	maker-ctg1208_pilon-augustus-gene-1.3-mRNA-1
11	maker-ctg1208_pilon-augustus-gene-1.4-mRNA-1
11	maker-ctg1208_pilon-est_gff_est2genome-gene-1.0-mRNA-1
11	maker-ctg1208_pilon-protein2genome-gene-0.11-mRNA-1
11	maker-ctg1208_pilon-protein2genome-gene-0.13-mRNA-1
00	maker-ctg1208_pilon-protein2genome-gene-0.14-mRNA-1
00	maker-ctg1209_pilon-augustus-gene-0.10-mRNA-1
00	maker-ctg1209_pilon-est_gff_est2genome-gene-0.0-mRNA-1
00	maker-ctg1209_pilon-protein2genome-gene-0.19-mRNA-1
00	maker-ctg1209_pilon-protein2genome-gene-0.22-mRNA-1
00	maker-ctg1209_pilon-protein2genome-gene-0.23-mRNA-1
00	maker-ctg1209_pilon-protein2genome-gene-0.26-mRNA-1
00	maker-ctg1209_pilon-protein2genome-gene-0.27-mRNA-1
01	maker-ctg1209_pilon-protein2genome-gene-0.36-mRNA-1
11	maker-ctg1209_pilon-protein2genome-gene-0.38-mRNA-1
11	maker-ctg1209_pilon-protein2genome-gene-0.39-mRNA-1
01	maker-ctg121_pilon-augustus-gene-1.8-mRNA-1
00	maker-ctg121_pilon-augustus-gene-5.8-mRNA-1
01	maker-ctg121_pilon-protein2genome-gene-1.17-mRNA-1
01	maker-ctg121_pilon-protein2genome-gene-1.9-mRNA-1
00	maker-ctg121_pilon-protein2genome-gene-2.25-mRNA-1
01	maker-ctg121_pilon-protein2genome-gene-3.16-mRNA-1
11	maker-ctg121_pilon-protein2genome-gene-4.14-mRNA-1
11	maker-ctg121_pilon-protein2genome-gene-4.16-mRNA-1
11	maker-ctg121_pilon-protein2genome-gene-4.18-mRNA-1
11	maker-ctg121_pilon-protein2genome-gene-4.5-mRNA-1
11	maker-ctg121_pilon-protein2genome-gene-4.6-mRNA-1
00	maker-ctg121_pilon-protein2genome-gene-5.0-mRNA-1
00	maker-ctg121_pilon-protein2genome-gene-5.1-mRNA-1
00	maker-ctg121_pilon-protein2genome-gene-6.21-mRNA-1
0NA	maker-ctg121_pilon-protein2genome-gene-6.26-mRNA-1
00	maker-ctg121_pilon-protein2genome-gene-6.29-mRNA-1
00	maker-ctg121_pilon-protein2genome-gene-7.10-mRNA-1
00	maker-ctg121_pilon-protein2genome-gene-7.12-mRNA-1
00	maker-ctg121_pilon-protein2genome-gene-7.20-mRNA-1
00	maker-ctg1210_pilon-protein2genome-gene-0.2-mRNA-1
00	maker-ctg1210_pilon-protein2genome-gene-0.5-mRNA-1
11	maker-ctg1211_pilon-augustus-gene-0.54-mRNA-1
00	maker-ctg1211_pilon-protein2genome-gene-0.10-mRNA-1
11	maker-ctg1211_pilon-protein2genome-gene-0.11-mRNA-1
00	maker-ctg1211_pilon-protein2genome-gene-0.12-mRNA-1
11	maker-ctg1211_pilon-protein2genome-gene-0.21-mRNA-1
00	maker-ctg1212_pilon-protein2genome-gene-0.34-mRNA-1
00	maker-ctg1212_pilon-protein2genome-gene-0.36-mRNA-1
00	maker-ctg1212_pilon-protein2genome-gene-0.42-mRNA-1
00	maker-ctg1212_pilon-protein2genome-gene-0.44-mRNA-1
00	maker-ctg1212_pilon-protein2genome-gene-0.45-mRNA-1
00	maker-ctg1212_pilon-protein2genome-gene-0.46-mRNA-1
01	maker-ctg1213_pilon-augustus-gene-0.6-mRNA-1
00	maker-ctg1213_pilon-protein2genome-gene-0.13-mRNA-1
01	maker-ctg1213_pilon-protein2genome-gene-0.15-mRNA-1
11	maker-ctg1213_pilon-protein2genome-gene-0.20-mRNA-1
11	maker-ctg1214_pilon-augustus-gene-0.3-mRNA-1
01	maker-ctg1214_pilon-protein2genome-gene-0.15-mRNA-1
11	maker-ctg1214_pilon-protein2genome-gene-0.5-mRNA-1
00	maker-ctg1215_pilon-protein2genome-gene-0.1-mRNA-1
00	maker-ctg1215_pilon-protein2genome-gene-0.2-mRNA-1
00	maker-ctg1215_pilon-protein2genome-gene-0.5-mRNA-1
00	maker-ctg1216_pilon-augustus-gene-0.0-mRNA-1
01	maker-ctg1216_pilon-augustus-gene-0.14-mRNA-1
01	maker-ctg1216_pilon-augustus-gene-0.7-mRNA-1
00	maker-ctg1216_pilon-protein2genome-gene-0.90-mRNA-1
11	maker-ctg1216_pilon-protein2genome-gene-0.98-mRNA-1
01	maker-ctg1217_pilon-augustus-gene-0.80-mRNA-1
11	maker-ctg1217_pilon-est_gff_est2genome-gene-0.88-mRNA-1
00	maker-ctg1217_pilon-est_gff_est2genome-gene-0.90-mRNA-1
01	maker-ctg1217_pilon-protein2genome-gene-0.11-mRNA-1
11	maker-ctg1217_pilon-protein2genome-gene-0.23-mRNA-1
11	maker-ctg1217_pilon-protein2genome-gene-0.28-mRNA-1
00	maker-ctg1217_pilon-protein2genome-gene-0.29-mRNA-1
00	maker-ctg1217_pilon-protein2genome-gene-0.32-mRNA-1
00	maker-ctg1218_pilon-protein2genome-gene-0.21-mRNA-1
00	maker-ctg1218_pilon-protein2genome-gene-0.25-mRNA-1
11	maker-ctg1218_pilon-protein2genome-gene-0.39-mRNA-1
01	maker-ctg1218_pilon-protein2genome-gene-0.47-mRNA-1
11	maker-ctg1218_pilon-protein2genome-gene-0.49-mRNA-1
00	maker-ctg1218_pilon-protein2genome-gene-0.51-mRNA-1
00	maker-ctg1219_pilon-protein2genome-gene-0.40-mRNA-1
00	maker-ctg1219_pilon-protein2genome-gene-0.46-mRNA-1
00	maker-ctg1219_pilon-protein2genome-gene-0.54-mRNA-1
00	maker-ctg1219_pilon-protein2genome-gene-0.72-mRNA-1
00	maker-ctg122_pilon-augustus-gene-4.2-mRNA-1
00	maker-ctg122_pilon-augustus-gene-4.3-mRNA-1
00	maker-ctg122_pilon-augustus-gene-4.4-mRNA-1
00	maker-ctg122_pilon-augustus-gene-7.0-mRNA-1
00	maker-ctg122_pilon-augustus-gene-7.37-mRNA-1
00	maker-ctg122_pilon-augustus-gene-7.4-mRNA-1
00	maker-ctg122_pilon-augustus-gene-7.5-mRNA-1
00	maker-ctg122_pilon-est_gff_est2genome-gene-5.27-mRNA-1
00	maker-ctg122_pilon-est_gff_est2genome-gene-6.32-mRNA-1
00	maker-ctg122_pilon-est2genome-gene-2.24-mRNA-1
00	maker-ctg122_pilon-est2genome-gene-7.42-mRNA-1
01	maker-ctg122_pilon-protein2genome-gene-0.0-mRNA-1
11	maker-ctg122_pilon-protein2genome-gene-1.10-mRNA-1
01	maker-ctg122_pilon-protein2genome-gene-1.14-mRNA-1
11	maker-ctg122_pilon-protein2genome-gene-1.8-mRNA-1
11	maker-ctg122_pilon-protein2genome-gene-1.9-mRNA-1
11	maker-ctg122_pilon-protein2genome-gene-2.10-mRNA-1
11	maker-ctg122_pilon-protein2genome-gene-2.16-mRNA-1
11	maker-ctg122_pilon-protein2genome-gene-2.20-mRNA-1
01	maker-ctg122_pilon-protein2genome-gene-3.11-mRNA-1
11	maker-ctg122_pilon-protein2genome-gene-3.14-mRNA-1
11	maker-ctg122_pilon-protein2genome-gene-3.19-mRNA-1
00	maker-ctg122_pilon-protein2genome-gene-3.24-mRNA-1
00	maker-ctg122_pilon-protein2genome-gene-3.25-mRNA-1
00	maker-ctg122_pilon-protein2genome-gene-4.28-mRNA-1
00	maker-ctg122_pilon-protein2genome-gene-4.9-mRNA-1
00	maker-ctg122_pilon-protein2genome-gene-5.11-mRNA-1
00	maker-ctg122_pilon-protein2genome-gene-5.16-mRNA-1
00	maker-ctg122_pilon-protein2genome-gene-6.14-mRNA-1
00	maker-ctg122_pilon-protein2genome-gene-6.15-mRNA-1
00	maker-ctg122_pilon-protein2genome-gene-6.16-mRNA-1
00	maker-ctg122_pilon-protein2genome-gene-7.71-mRNA-1
00	maker-ctg122_pilon-protein2genome-gene-7.80-mRNA-1
00	maker-ctg122_pilon-protein2genome-gene-7.81-mRNA-1
00	maker-ctg122_pilon-protein2genome-gene-7.82-mRNA-1
00	maker-ctg122_pilon-protein2genome-gene-7.85-mRNA-1
00	maker-ctg1220_pilon-augustus-gene-0.49-mRNA-1
NA0	maker-ctg1220_pilon-protein2genome-gene-0.63-mRNA-1
00	maker-ctg1220_pilon-protein2genome-gene-0.70-mRNA-1
00	maker-ctg1220_pilon-protein2genome-gene-0.76-mRNA-1
11	maker-ctg1220_pilon-protein2genome-gene-0.77-mRNA-1
00	maker-ctg1221_pilon-protein2genome-gene-0.2-mRNA-1
00	maker-ctg1221_pilon-protein2genome-gene-0.3-mRNA-1
00	maker-ctg1221_pilon-protein2genome-gene-0.4-mRNA-1
00	maker-ctg1221_pilon-protein2genome-gene-0.6-mRNA-1
11	maker-ctg1222_pilon-augustus-gene-0.25-mRNA-1
00	maker-ctg1222_pilon-protein2genome-gene-0.33-mRNA-1
11	maker-ctg1222_pilon-protein2genome-gene-0.37-mRNA-1
01	maker-ctg1222_pilon-protein2genome-gene-0.45-mRNA-1
11	maker-ctg1222_pilon-protein2genome-gene-0.53-mRNA-1
01	maker-ctg1222_pilon-protein2genome-gene-0.60-mRNA-1
NA1	maker-ctg1223_pilon-augustus-gene-0.18-mRNA-1
11	maker-ctg1223_pilon-protein2genome-gene-0.0-mRNA-1
00	maker-ctg1223_pilon-protein2genome-gene-0.1-mRNA-1
11	maker-ctg1223_pilon-protein2genome-gene-0.3-mRNA-1
11	maker-ctg1223_pilon-protein2genome-gene-0.5-mRNA-1
01	maker-ctg1223_pilon-protein2genome-gene-0.7-mRNA-1
11	maker-ctg1224_pilon-augustus-gene-0.33-mRNA-1
11	maker-ctg1224_pilon-protein2genome-gene-0.18-mRNA-1
11	maker-ctg1224_pilon-protein2genome-gene-0.21-mRNA-1
01	maker-ctg1224_pilon-protein2genome-gene-0.22-mRNA-1
01	maker-ctg1224_pilon-protein2genome-gene-0.4-mRNA-1
00	maker-ctg1224_pilon-protein2genome-gene-0.7-mRNA-1
00	maker-ctg1224_pilon-protein2genome-gene-0.9-mRNA-1
00	maker-ctg1225_pilon-augustus-gene-2.26-mRNA-1
00	maker-ctg1225_pilon-est_gff_est2genome-gene-0.36-mRNA-1
00	maker-ctg1225_pilon-protein2genome-gene-0.18-mRNA-1
00	maker-ctg1225_pilon-protein2genome-gene-0.24-mRNA-1
00	maker-ctg1225_pilon-protein2genome-gene-0.26-mRNA-1
00	maker-ctg1225_pilon-protein2genome-gene-0.30-mRNA-1
00	maker-ctg1225_pilon-protein2genome-gene-0.33-mRNA-1
00	maker-ctg1225_pilon-protein2genome-gene-0.35-mRNA-1
00	maker-ctg1225_pilon-protein2genome-gene-1.0-mRNA-1
00	maker-ctg1225_pilon-protein2genome-gene-1.1-mRNA-1
00	maker-ctg1225_pilon-protein2genome-gene-1.2-mRNA-1
10	maker-ctg1225_pilon-protein2genome-gene-2.29-mRNA-1
1NA	maker-ctg1225_pilon-protein2genome-gene-2.33-mRNA-1
11	maker-ctg1225_pilon-protein2genome-gene-2.34-mRNA-1
00	maker-ctg1225_pilon-protein2genome-gene-2.35-mRNA-1
00	maker-ctg1225_pilon-protein2genome-gene-2.36-mRNA-1
00	maker-ctg1225_pilon-protein2genome-gene-2.41-mRNA-1
00	maker-ctg1225_pilon-protein2genome-gene-2.42-mRNA-1
10	maker-ctg1225_pilon-protein2genome-gene-2.44-mRNA-1
00	maker-ctg1225_pilon-protein2genome-gene-2.45-mRNA-1
11	maker-ctg1225_pilon-protein2genome-gene-2.47-mRNA-1
00	maker-ctg1225_pilon-protein2genome-gene-2.50-mRNA-1
10	maker-ctg1225_pilon-protein2genome-gene-2.52-mRNA-1
11	maker-ctg1225_pilon-protein2genome-gene-2.53-mRNA-1
01	maker-ctg1225_pilon-protein2genome-gene-2.54-mRNA-1
10	maker-ctg1225_pilon-protein2genome-gene-2.55-mRNA-1
00	maker-ctg1225_pilon-protein2genome-gene-2.56-mRNA-1
00	maker-ctg1225_pilon-protein2genome-gene-2.57-mRNA-1
00	maker-ctg1225_pilon-protein2genome-gene-2.58-mRNA-1
00	maker-ctg1226_pilon-est_gff_blastn-gene-0.43-mRNA-1
01	maker-ctg1226_pilon-protein2genome-gene-0.31-mRNA-1
01	maker-ctg1226_pilon-protein2genome-gene-0.32-mRNA-1
00	maker-ctg1226_pilon-protein2genome-gene-0.41-mRNA-1
00	maker-ctg1227_pilon-est_gff_est2genome-gene-0.23-mRNA-1
00	maker-ctg1227_pilon-protein2genome-gene-0.24-mRNA-1
00	maker-ctg1227_pilon-protein2genome-gene-0.25-mRNA-1
00	maker-ctg1227_pilon-protein2genome-gene-0.26-mRNA-1
00	maker-ctg1227_pilon-protein2genome-gene-0.28-mRNA-1
00	maker-ctg1227_pilon-protein2genome-gene-0.29-mRNA-1
11	maker-ctg1227_pilon-protein2genome-gene-0.30-mRNA-1
00	maker-ctg1228_pilon-augustus-gene-0.20-mRNA-1
11	maker-ctg1228_pilon-protein2genome-gene-0.61-mRNA-1
01	maker-ctg1228_pilon-protein2genome-gene-0.74-mRNA-1
00	maker-ctg1229_pilon-est2genome-gene-0.22-mRNA-1
01	maker-ctg1229_pilon-protein2genome-gene-0.54-mRNA-1
01	maker-ctg123_pilon-augustus-gene-1.37-mRNA-1
01	maker-ctg123_pilon-augustus-gene-5.2-mRNA-1
00	maker-ctg123_pilon-augustus-gene-5.9-mRNA-1
00	maker-ctg123_pilon-est_gff_est2genome-gene-3.20-mRNA-1
01	maker-ctg123_pilon-est_gff_est2genome-gene-3.21-mRNA-1
01	maker-ctg123_pilon-est_gff_est2genome-gene-5.38-mRNA-1
01	maker-ctg123_pilon-est2genome-gene-1.0-mRNA-1
11	maker-ctg123_pilon-protein2genome-gene-0.1-mRNA-1
00	maker-ctg123_pilon-protein2genome-gene-0.7-mRNA-1
00	maker-ctg123_pilon-protein2genome-gene-1.15-mRNA-1
00	maker-ctg123_pilon-protein2genome-gene-1.16-mRNA-1
00	maker-ctg123_pilon-protein2genome-gene-2.35-mRNA-1
00	maker-ctg123_pilon-protein2genome-gene-2.40-mRNA-1
00	maker-ctg123_pilon-protein2genome-gene-2.42-mRNA-1
11	maker-ctg123_pilon-protein2genome-gene-3.22-mRNA-1
01	maker-ctg123_pilon-protein2genome-gene-3.32-mRNA-1
00	maker-ctg123_pilon-protein2genome-gene-3.36-mRNA-1
00	maker-ctg123_pilon-protein2genome-gene-4.26-mRNA-1
00	maker-ctg123_pilon-protein2genome-gene-4.30-mRNA-1
00	maker-ctg123_pilon-protein2genome-gene-4.31-mRNA-1
00	maker-ctg123_pilon-protein2genome-gene-4.32-mRNA-1
00	maker-ctg123_pilon-protein2genome-gene-5.54-mRNA-1
00	maker-ctg123_pilon-protein2genome-gene-5.59-mRNA-1
01	maker-ctg123_pilon-protein2genome-gene-6.0-mRNA-1
11	maker-ctg123_pilon-protein2genome-gene-6.27-mRNA-1
11	maker-ctg123_pilon-protein2genome-gene-6.40-mRNA-1
00	maker-ctg123_pilon-protein2genome-gene-6.5-mRNA-1
11	maker-ctg123_pilon-protein2genome-gene-7.1-mRNA-1
00	maker-ctg123_pilon-protein2genome-gene-7.10-mRNA-1
11	maker-ctg123_pilon-protein2genome-gene-7.13-mRNA-1
00	maker-ctg123_pilon-protein2genome-gene-7.19-mRNA-1
11	maker-ctg123_pilon-protein2genome-gene-7.8-mRNA-1
00	maker-ctg123_pilon-protein2genome-gene-8.40-mRNA-1
00	maker-ctg123_pilon-protein2genome-gene-8.42-mRNA-1
00	maker-ctg123_pilon-protein2genome-gene-8.56-mRNA-1
00	maker-ctg1230_pilon-augustus-gene-0.18-mRNA-1
11	maker-ctg1230_pilon-augustus-gene-1.18-mRNA-1
00	maker-ctg1230_pilon-est2genome-gene-0.15-mRNA-1
00	maker-ctg1230_pilon-protein2genome-gene-0.24-mRNA-1
00	maker-ctg1230_pilon-protein2genome-gene-0.26-mRNA-1
01	maker-ctg1230_pilon-protein2genome-gene-1.4-mRNA-1
11	maker-ctg1230_pilon-protein2genome-gene-1.5-mRNA-1
00	maker-ctg1231_pilon-augustus-gene-0.1-mRNA-1
01	maker-ctg1231_pilon-augustus-gene-0.13-mRNA-1
00	maker-ctg1231_pilon-protein2genome-gene-0.38-mRNA-1
00	maker-ctg1231_pilon-protein2genome-gene-0.46-mRNA-1
01	maker-ctg1231_pilon-protein2genome-gene-0.56-mRNA-1
01	maker-ctg1232_pilon-est_gff_est2genome-gene-0.13-mRNA-1
00	maker-ctg1232_pilon-protein2genome-gene-0.3-mRNA-1
00	maker-ctg1233_pilon-est_gff_est2genome-gene-0.3-mRNA-1
00	maker-ctg1233_pilon-protein2genome-gene-0.0-mRNA-1
00	maker-ctg1233_pilon-protein2genome-gene-0.1-mRNA-1
00	maker-ctg1233_pilon-protein2genome-gene-0.2-mRNA-1
00	maker-ctg1234_pilon-augustus-gene-0.9-mRNA-1
00	maker-ctg1234_pilon-est_gff_est2genome-gene-0.0-mRNA-1
00	maker-ctg1234_pilon-est_gff_est2genome-gene-0.1-mRNA-1
00	maker-ctg1234_pilon-protein2genome-gene-0.4-mRNA-1
00	maker-ctg1234_pilon-protein2genome-gene-0.8-mRNA-1
10	maker-ctg1235_pilon-augustus-gene-0.6-mRNA-1
11	maker-ctg1235_pilon-augustus-gene-0.7-mRNA-1
11	maker-ctg1235_pilon-protein2genome-gene-0.0-mRNA-1
NA1	maker-ctg1235_pilon-protein2genome-gene-0.3-mRNA-1
00	maker-ctg1237_pilon-augustus-gene-0.0-mRNA-1
00	maker-ctg1237_pilon-est2genome-gene-0.9-mRNA-1
00	maker-ctg1237_pilon-protein2genome-gene-0.50-mRNA-1
00	maker-ctg1237_pilon-protein2genome-gene-0.51-mRNA-1
00	maker-ctg1237_pilon-protein2genome-gene-0.67-mRNA-1
00	maker-ctg1238_pilon-augustus-gene-0.43-mRNA-1
00	maker-ctg1238_pilon-protein2genome-gene-0.0-mRNA-1
00	maker-ctg1238_pilon-protein2genome-gene-0.3-mRNA-1
01	maker-ctg1238_pilon-protein2genome-gene-0.6-mRNA-1
01	maker-ctg1239_pilon-augustus-gene-0.0-mRNA-1
11	maker-ctg1239_pilon-protein2genome-gene-0.10-mRNA-1
11	maker-ctg1239_pilon-protein2genome-gene-0.13-mRNA-1
01	maker-ctg1239_pilon-protein2genome-gene-0.15-mRNA-1
00	maker-ctg124_pilon-augustus-gene-3.0-mRNA-1
11	maker-ctg124_pilon-augustus-gene-4.8-mRNA-1
11	maker-ctg124_pilon-est_gff_est2genome-gene-1.0-mRNA-1
00	maker-ctg124_pilon-protein2genome-gene-0.16-mRNA-1
11	maker-ctg124_pilon-protein2genome-gene-1.11-mRNA-1
00	maker-ctg124_pilon-protein2genome-gene-1.14-mRNA-1
00	maker-ctg124_pilon-protein2genome-gene-1.16-mRNA-1
00	maker-ctg124_pilon-protein2genome-gene-1.20-mRNA-1
00	maker-ctg124_pilon-protein2genome-gene-1.22-mRNA-1
11	maker-ctg124_pilon-protein2genome-gene-1.23-mRNA-1
00	maker-ctg124_pilon-protein2genome-gene-1.31-mRNA-1
00	maker-ctg124_pilon-protein2genome-gene-1.32-mRNA-1
00	maker-ctg124_pilon-protein2genome-gene-3.20-mRNA-1
00	maker-ctg124_pilon-protein2genome-gene-4.37-mRNA-1
11	maker-ctg124_pilon-protein2genome-gene-4.47-mRNA-1
00	maker-ctg124_pilon-protein2genome-gene-4.63-mRNA-1
00	maker-ctg124_pilon-protein2genome-gene-4.71-mRNA-1
00	maker-ctg1240_pilon-augustus-gene-0.21-mRNA-1
00	maker-ctg1240_pilon-protein2genome-gene-0.35-mRNA-1
01	maker-ctg1240_pilon-protein2genome-gene-0.37-mRNA-1
11	maker-ctg1240_pilon-protein2genome-gene-0.44-mRNA-1
11	maker-ctg1240_pilon-protein2genome-gene-0.57-mRNA-1
00	maker-ctg1240_pilon-protein2genome-gene-0.69-mRNA-1
01	maker-ctg1241_pilon-augustus-gene-0.0-mRNA-1
00	maker-ctg1242_pilon-protein2genome-gene-0.0-mRNA-1
00	maker-ctg1242_pilon-protein2genome-gene-0.1-mRNA-1
00	maker-ctg1242_pilon-protein2genome-gene-0.4-mRNA-1
00	maker-ctg1242_pilon-protein2genome-gene-0.5-mRNA-1
00	maker-ctg1242_pilon-protein2genome-gene-0.6-mRNA-1
01	maker-ctg1242_pilon-protein2genome-gene-0.7-mRNA-1
00	maker-ctg1243_pilon-augustus-gene-0.50-mRNA-1
00	maker-ctg1243_pilon-est_gff_est2genome-gene-0.45-mRNA-1
00	maker-ctg1243_pilon-protein2genome-gene-0.32-mRNA-1
00	maker-ctg1243_pilon-protein2genome-gene-0.42-mRNA-1
00	maker-ctg1243_pilon-protein2genome-gene-0.43-mRNA-1
01	maker-ctg1244_pilon-protein2genome-gene-0.35-mRNA-1
00	maker-ctg1245_pilon-est_gff_est2genome-gene-0.72-mRNA-1
NA0	maker-ctg1245_pilon-protein2genome-gene-0.33-mRNA-1
